City_ID,City,Country,Date,Lat,Lng,Temp,Min Temp,Max Temp,Current Description,Current Details,Humidity,Cloudiness,Wind Speed
328,Okha,RU,2021-03-12 15:07:14,53.5739,142.9478,18.66,18.66,18.66,Clouds,overcast clouds,94,100,6.69
329,Quatre Cocos,MU,2021-03-12 15:07:14,-20.2078,57.7625,81.14,80.01,82.4,Clouds,scattered clouds,65,40,9.22
330,Caravelas,BR,2021-03-12 15:07:15,-17.7125,-39.2481,85.59,85.59,85.59,Clear,clear sky,52,7,9.57
331,Murray Bridge,AU,2021-03-12 15:07:15,-35.1167,139.2667,71.83,70.0,75.0,Clouds,scattered clouds,47,31,1.01
332,Zhangjiakou,CN,2021-03-12 15:07:16,40.81,114.8794,38.23,38.23,38.23,Clouds,scattered clouds,94,29,0.89
333,Santa Fe,AR,2021-03-12 15:07:16,-31.6333,-60.7,87.51,86.0,89.01,Clouds,overcast clouds,46,97,1.99
334,Puerto Escondido,MX,2021-03-12 15:07:17,15.85,-97.0667,82.4,82.4,82.4,Clear,clear sky,74,1,3.09
335,Los Llanos De Aridane,ES,2021-03-12 15:07:17,28.6585,-17.9182,68.0,68.0,68.0,Clouds,broken clouds,68,75,8.05
336,Scarborough,GB,2021-03-12 15:06:12,54.2797,-0.4044,46.0,46.0,46.0,Clouds,scattered clouds,69,48,7.0
337,Badarwas,IN,2021-03-12 15:07:18,24.9667,77.5667,68.2,68.2,68.2,Clouds,overcast clouds,67,100,7.83
338,Nalut,LY,2021-03-12 15:07:18,30.3333,10.85,72.48,72.48,72.48,Clouds,broken clouds,28,68,15.84
339,Kuryk,KZ,2021-03-12 15:07:18,43.2,51.65,28.8,28.8,28.8,Clouds,overcast clouds,37,100,15.55
340,Olenino,RU,2021-03-12 15:07:19,56.2092,33.4889,21.58,21.58,21.58,Snow,light snow,91,100,17.76
341,Atar,MR,2021-03-12 15:02:20,20.5169,-13.0499,88.66,88.66,88.66,Clear,clear sky,10,0,16.87
342,Kerema,PG,2021-03-12 15:07:19,-7.9631,145.7785,79.23,79.23,79.23,Rain,heavy intensity rain,82,100,4.63
343,Bohodukhiv,UA,2021-03-12 15:07:05,50.1647,35.5276,26.31,26.01,26.6,Snow,light snow,39,0,13.42
344,Olinda,BR,2021-03-12 15:03:08,-8.0089,-34.8553,84.2,84.2,84.2,Clouds,scattered clouds,58,40,10.36
345,Vershino-Shakhtaminskiy,RU,2021-03-12 15:07:20,51.3012,117.8868,23.92,23.92,23.92,Clouds,scattered clouds,69,50,8.59
346,Bhag,PK,2021-03-12 15:07:20,29.0415,67.8239,80.33,80.33,80.33,Clear,clear sky,23,4,6.46
347,Campo Formoso,BR,2021-03-12 15:07:21,-10.5075,-40.3214,89.82,89.82,89.82,Clear,clear sky,29,0,9.66
348,San Antonio,US,2021-03-12 15:03:19,29.4241,-98.4936,70.21,69.01,71.6,Clouds,overcast clouds,88,90,9.22
349,Havelock,US,2021-03-12 15:07:21,34.8791,-76.9013,67.96,64.99,69.8,Clouds,few clouds,56,20,18.41
350,Kurchum,KZ,2021-03-12 15:07:22,48.5722,83.6542,27.45,27.45,27.45,Clouds,overcast clouds,91,100,1.5
351,Storsteinnes,NO,2021-03-12 15:07:22,69.2408,19.2344,30.2,30.2,30.2,Clouds,broken clouds,59,75,4.61
352,Binga,ZW,2021-03-12 15:07:23,-17.6203,27.3414,82.83,82.83,82.83,Rain,light rain,65,11,5.1
353,Navalmoral De La Mata,ES,2021-03-12 15:07:23,39.8916,-5.5406,62.76,62.76,62.76,Clouds,scattered clouds,45,30,4.18
354,Tual,ID,2021-03-12 15:07:23,-5.6667,132.75,83.12,83.12,83.12,Clouds,scattered clouds,70,25,2.66
355,Jiuquan,CN,2021-03-12 15:07:23,39.7432,98.5174,49.08,49.08,49.08,Clear,clear sky,26,1,2.39
356,Pavlovsk,RU,2021-03-12 15:07:24,50.4578,40.1081,20.05,20.05,20.05,Clouds,scattered clouds,77,41,9.26
357,Margate,GB,2021-03-12 15:07:24,51.3813,1.3862,49.44,48.0,50.0,Clouds,overcast clouds,57,100,7.0
358,Cockburn Town,TC,2021-03-12 15:07:24,21.4612,-71.1419,75.06,75.06,75.06,Clear,clear sky,77,2,17.74
359,Kangaatsiaq,GL,2021-03-12 15:07:25,68.3065,-53.4641,15.21,15.21,15.21,Clouds,overcast clouds,85,100,3.31
360,La Crosse,US,2021-03-12 15:03:28,43.8014,-91.2396,36.18,35.01,37.4,Clear,clear sky,60,1,12.66
361,Lazaro Cardenas,MX,2021-03-12 15:07:25,17.9583,-102.2,80.33,80.33,80.33,Clouds,scattered clouds,39,29,2.95
362,Amapa,BR,2021-03-12 15:07:26,1.0,-52.0,78.39,78.39,78.39,Clouds,overcast clouds,90,100,1.19
363,Anadyr,RU,2021-03-12 15:07:26,64.75,177.4833,28.18,28.0,28.4,Snow,snow,93,90,26.84
364,Bereda,ES,2021-03-12 15:07:26,43.2686,-7.5406,53.31,51.01,55.99,Clouds,few clouds,63,18,13.0
365,Victor Harbor,AU,2021-03-12 15:07:27,-35.5667,138.6167,72.0,72.0,72.0,Clouds,overcast clouds,63,96,6.31
366,Mumford,GH,2021-03-12 15:07:27,5.2618,-0.759,84.43,84.43,84.43,Clouds,overcast clouds,73,100,13.82
367,Orangeburg,US,2021-03-12 15:07:27,33.4918,-80.8557,68.29,68.0,69.01,Clear,clear sky,60,1,11.5
368,Banjar,ID,2021-03-12 15:07:27,-8.19,114.9675,78.8,78.8,78.8,Clouds,few clouds,94,20,4.21
369,Fallon,US,2021-03-12 15:07:28,39.4735,-118.7774,30.2,30.2,30.2,Clouds,broken clouds,80,75,9.44
370,Mossendjo,CG,2021-03-12 15:07:28,-2.9506,12.7261,74.3,74.3,74.3,Rain,moderate rain,95,100,4.97
371,Nisia Floresta,BR,2021-03-12 15:07:29,-6.0911,-35.2086,89.6,89.6,89.6,Clouds,few clouds,48,20,16.11
372,Ruteng,ID,2021-03-12 15:07:29,-8.6136,120.4721,63.5,63.5,63.5,Rain,light rain,92,100,0.34
373,Iqaluit,CA,2021-03-12 15:07:29,63.7506,-68.5145,-16.29,-16.6,-16.01,Clouds,scattered clouds,69,40,11.5
374,Mizan Teferi,ET,2021-03-12 15:07:30,6.9833,35.5833,79.16,79.16,79.16,Clouds,broken clouds,46,67,1.3
375,Esperance,AU,2021-03-12 15:07:30,-33.8667,121.9,59.0,59.0,59.0,Clouds,overcast clouds,82,90,12.66
376,Samfya,ZM,2021-03-12 15:07:31,-11.3649,29.5565,78.96,78.96,78.96,Rain,light rain,70,99,1.54
377,Buraydah,SA,2021-03-12 15:02:43,26.326,43.975,77.0,77.0,77.0,Clouds,few clouds,31,23,23.02
378,Darhan,MN,2021-03-12 15:07:31,49.4867,105.9228,34.72,34.72,34.72,Clear,clear sky,62,0,1.61
379,Belyy Yar,RU,2021-03-12 15:07:32,53.6039,91.3903,32.0,32.0,32.0,Clear,clear sky,69,0,4.47
380,Horsens,DK,2021-03-12 15:07:32,55.8607,9.8503,42.67,42.01,43.0,Clouds,overcast clouds,81,85,1.99
381,Pailon,BO,2021-03-12 15:07:32,-17.65,-62.75,84.31,82.4,86.0,Clouds,broken clouds,66,75,12.66
382,Auki,SB,2021-03-12 15:07:32,-8.7676,160.7034,77.16,77.16,77.16,Clouds,broken clouds,84,83,4.61
383,Morgan City,US,2021-03-12 15:07:33,29.6994,-91.2068,70.88,69.8,72.0,Clouds,broken clouds,100,75,6.91
384,Uribia,CO,2021-03-12 15:07:33,11.7139,-72.266,86.11,86.11,86.11,Clear,clear sky,45,2,11.3
385,Kindu,CD,2021-03-12 15:07:33,-2.95,25.95,95.05,95.05,95.05,Clouds,scattered clouds,44,36,1.59
386,Saint George,US,2021-03-12 15:07:34,37.1041,-113.5841,34.97,33.8,37.0,Snow,snow,100,90,3.38
387,Bowen,AU,2021-03-12 15:07:34,-20.0167,148.2333,73.4,73.4,73.4,Clouds,broken clouds,94,75,4.61
388,Vila Franca Do Campo,PT,2021-03-12 15:07:34,37.7167,-25.4333,60.8,60.8,60.8,Clouds,broken clouds,88,75,12.66
389,Sao Joao Da Barra,BR,2021-03-12 15:04:12,-21.6403,-41.0511,89.6,89.6,89.6,Clouds,few clouds,48,20,4.61
390,Matagami,CA,2021-03-12 15:07:35,49.7502,-77.6328,17.6,17.6,17.6,Clouds,scattered clouds,73,40,12.66
391,Basco,PH,2021-03-12 15:07:35,20.4487,121.9702,75.67,75.67,75.67,Clear,clear sky,79,8,22.39
392,Husavik,IS,2021-03-12 15:07:35,66.0449,-17.3389,32.0,32.0,32.0,Snow,snow,86,90,14.97
393,Igarka,RU,2021-03-12 15:07:36,67.4667,86.5833,-18.74,-18.74,-18.74,Clouds,few clouds,95,20,11.16
394,Bandarbeyla,SO,2021-03-12 15:07:36,9.4942,50.8122,78.89,78.89,78.89,Clear,clear sky,64,0,8.34
395,Oranjemund,NA,2021-03-12 15:07:37,-28.55,16.4333,71.78,71.78,71.78,Clear,clear sky,62,0,11.3
396,Sheltozero,RU,2021-03-12 15:07:37,61.3667,35.3667,21.24,21.24,21.24,Clouds,broken clouds,85,62,13.85
397,Parrita,CR,2021-03-12 15:07:38,9.5201,-84.3225,74.61,71.6,78.8,Clear,clear sky,41,0,19.57
398,Trincomalee,LK,2021-03-12 15:03:02,8.5711,81.2335,80.87,80.87,80.87,Clouds,broken clouds,75,61,11.88
399,Daru,PG,2021-03-12 15:07:38,-9.0763,143.2092,79.7,79.7,79.7,Clouds,broken clouds,87,52,7.81
400,Santiago De Cao,PE,2021-03-12 15:07:39,-7.9589,-79.2392,73.4,73.4,73.4,Clear,clear sky,83,0,8.05
401,Inirida,CO,2021-03-12 15:07:39,3.8653,-67.9239,80.44,80.44,80.44,Clouds,broken clouds,88,78,3.04
402,Buala,SB,2021-03-12 15:07:39,-8.145,159.5921,79.16,79.16,79.16,Clouds,scattered clouds,77,45,5.97
403,Cabedelo,BR,2021-03-12 15:07:40,-6.9811,-34.8339,87.8,87.8,87.8,Clouds,broken clouds,55,75,13.8
404,Tilichiki,RU,2021-03-12 15:07:40,60.4667,166.1,25.34,25.34,25.34,Snow,light snow,96,100,7.99
405,Cap Malheureux,MU,2021-03-12 15:07:40,-19.9842,57.6142,80.01,80.01,80.01,Clouds,broken clouds,65,68,5.99
406,Port Hueneme,US,2021-03-12 15:07:41,34.1478,-119.1951,42.06,39.2,46.0,Clear,clear sky,75,1,8.05
407,Jeremie,HT,2021-03-12 15:07:41,18.65,-74.1167,78.78,78.78,78.78,Clouds,scattered clouds,74,34,7.78
408,Chernihiv,UA,2021-03-12 15:07:41,51.0,32.0,24.55,24.55,24.55,Snow,light snow,93,100,23.49
409,Cedar City,US,2021-03-12 15:07:42,37.6775,-113.0619,27.81,27.0,28.4,Snow,light snow,86,90,4.61
410,Emerald,AU,2021-03-12 15:07:42,-23.5333,148.1667,77.56,75.99,78.8,Clear,clear sky,73,3,10.36
411,Lasem,ID,2021-03-12 15:07:42,-6.6922,111.4527,78.46,78.46,78.46,Rain,light rain,84,99,4.76
412,La Vega,DO,2021-03-12 15:07:43,19.2221,-70.5296,69.03,57.0,77.0,Clouds,scattered clouds,73,40,4.61
413,Mezen,RU,2021-03-12 15:07:43,65.8522,44.24,17.44,17.44,17.44,Clear,clear sky,85,0,11.03
414,Bandrele,YT,2021-03-12 15:07:43,-12.9067,45.1914,84.2,84.2,84.2,Clear,clear sky,74,0,4.61
415,Cocobeach,GA,2021-03-12 15:07:44,1.0002,9.5823,77.0,77.0,77.0,Rain,light rain,83,75,8.05
416,Ribeira Brava,PT,2021-03-12 15:07:44,32.65,-17.0667,60.31,57.99,62.6,Clouds,broken clouds,72,75,18.41
417,Fairbanks,US,2021-03-12 15:07:44,64.8378,-147.7164,-26.28,-32.8,-22.0,Clear,clear sky,69,1,4.61
418,Ikongo,MG,2021-03-12 15:07:45,-21.8833,47.4333,73.2,73.2,73.2,Clouds,broken clouds,87,71,3.18
419,Inta,RU,2021-03-12 15:07:45,66.0317,60.1659,14.22,14.22,14.22,Clouds,overcast clouds,88,100,26.02
420,Itoman,JP,2021-03-12 15:07:45,26.1247,127.6694,65.57,64.4,66.2,Clouds,broken clouds,77,75,14.97
421,Fukue,JP,2021-03-12 15:07:46,32.6881,128.8419,55.87,55.87,55.87,Clouds,overcast clouds,83,90,30.2
422,Turukhansk,RU,2021-03-12 15:07:46,65.8167,87.9833,-11.97,-11.97,-11.97,Clouds,broken clouds,94,57,1.81
423,Ihosy,MG,2021-03-12 15:07:46,-22.4,46.1167,72.48,72.48,72.48,Rain,light rain,86,2,8.81
424,Vanino,RU,2021-03-12 15:07:47,49.0869,140.2543,25.56,25.56,25.56,Clouds,overcast clouds,72,99,7.81
425,Vao,NC,2021-03-12 15:07:47,-22.6667,167.4833,76.17,76.17,76.17,Clouds,broken clouds,77,54,14.2
426,Nakanojo,JP,2021-03-12 15:07:47,36.5833,138.85,43.11,39.99,48.99,Clouds,overcast clouds,79,100,2.55
427,Tete,MZ,2021-03-12 15:07:48,-16.1564,33.5867,86.0,86.0,86.0,Rain,moderate rain,66,75,8.05
428,Carauari,BR,2021-03-12 15:07:48,-4.8828,-66.8958,80.56,80.56,80.56,Rain,moderate rain,77,100,2.44
429,Manali,IN,2021-03-12 15:07:48,13.1667,80.2667,80.6,80.6,80.6,Clouds,few clouds,69,20,4.61
430,Khash,IR,2021-03-12 15:07:49,28.2211,61.2158,67.55,67.55,67.55,Clouds,overcast clouds,12,97,15.1
431,Mustasaari,FI,2021-03-12 15:07:49,63.1142,21.6822,29.1,28.4,30.0,Snow,light snow,93,90,6.91
432,Guerrero Negro,MX,2021-03-12 15:07:49,27.9769,-114.0611,55.6,55.6,55.6,Clear,clear sky,64,0,2.26
433,Iwanai,JP,2021-03-12 15:07:50,42.9744,140.5089,29.16,29.16,29.16,Clear,clear sky,79,5,5.3
434,Beatrice,US,2021-03-12 15:04:10,40.2681,-96.747,41.0,39.2,42.01,Clear,clear sky,60,1,11.5
435,Necochea,AR,2021-03-12 15:07:50,-38.5473,-58.7368,75.99,75.99,75.99,Clouds,broken clouds,39,68,3.0
436,Seddon,AU,2021-03-12 15:07:51,-37.8068,144.8916,71.92,71.01,73.0,Clouds,scattered clouds,53,35,12.66
437,Tezu,IN,2021-03-12 15:07:51,27.9167,96.1667,72.77,72.77,72.77,Clouds,few clouds,48,16,4.59
438,San Jose,US,2021-03-12 15:07:00,37.3394,-121.895,39.69,37.99,42.01,Clouds,few clouds,81,20,3.44
439,Haines Junction,CA,2021-03-12 15:07:51,60.7522,-137.5108,6.8,6.8,6.8,Clouds,overcast clouds,56,100,10.36
440,Touho,NC,2021-03-12 15:07:52,-20.7833,165.2333,76.39,76.39,76.39,Clouds,broken clouds,82,82,17.56
441,Kobryn,BY,2021-03-12 15:07:52,52.2138,24.3564,38.75,38.75,38.75,Clouds,overcast clouds,91,100,8.46
442,Mayumba,GA,2021-03-12 15:07:53,-3.432,10.6554,83.59,83.59,83.59,Clouds,overcast clouds,71,96,6.89
443,Coronado,US,2021-03-12 15:07:53,32.6859,-117.1831,47.08,45.0,50.0,Clouds,broken clouds,81,75,4.61
444,Kutum,SD,2021-03-12 15:07:53,14.2,24.6667,93.02,93.02,93.02,Clouds,scattered clouds,5,30,13.8
445,Sinnamary,GF,2021-03-12 15:07:54,5.3833,-52.95,77.86,77.86,77.86,Clouds,overcast clouds,88,100,7.18
446,Chardara,KZ,2021-03-12 15:07:54,41.2547,67.9692,57.43,57.43,57.43,Clouds,overcast clouds,58,100,8.75
447,Walvis Bay,NA,2021-03-12 15:07:54,-22.9575,14.5053,77.0,77.0,77.0,Clouds,few clouds,50,23,11.5
448,Alcantarilla,ES,2021-03-12 15:07:55,37.9694,-1.2171,74.8,73.99,75.2,Clear,clear sky,38,0,4.61
449,Phayao,TH,2021-03-12 15:07:55,19.25,100.25,81.0,81.0,81.0,Clear,clear sky,54,0,2.26
450,Goundi,TD,2021-03-12 15:07:55,9.3627,17.366,108.81,108.81,108.81,Clouds,scattered clouds,8,33,7.45
451,Barsovo,RU,2021-03-12 15:07:55,61.1667,73.1667,-9.4,-9.4,-9.4,Clear,clear sky,59,0,6.71
452,Wanaka,NZ,2021-03-12 15:07:56,-44.7,169.15,48.99,48.99,48.99,Clear,clear sky,90,1,1.88
453,Berck,FR,2021-03-12 15:07:56,50.4,1.6,50.0,50.0,50.0,Clouds,scattered clouds,71,40,18.41
454,Songjianghe,CN,2021-03-12 15:07:56,42.1859,127.479,35.4,35.4,35.4,Clouds,overcast clouds,97,99,2.95
455,Narsaq,GL,2021-03-12 15:03:12,60.9167,-46.05,21.2,21.2,21.2,Clouds,scattered clouds,45,40,2.3
456,Mian Channun,PK,2021-03-12 15:07:57,30.44,72.3543,73.2,73.2,73.2,Clear,clear sky,31,0,7.92
457,Mayo,US,2021-03-12 15:07:57,38.8876,-76.5119,65.62,64.0,66.99,Clear,clear sky,45,1,5.75
458,Dalby,AU,2021-03-12 15:07:57,-27.1833,151.2667,68.0,68.0,68.0,Clouds,broken clouds,88,75,11.5
459,Asfi,MA,2021-03-12 15:07:58,32.2994,-9.2372,66.45,66.45,66.45,Clouds,scattered clouds,59,41,16.82
460,Srednekolymsk,RU,2021-03-12 15:07:58,67.45,153.6833,-12.89,-12.89,-12.89,Clouds,overcast clouds,97,100,6.22
461,Tall Kayf,TR,2021-03-12 15:07:58,37.0833,41.0667,51.8,51.8,51.8,Clouds,few clouds,40,20,27.63
462,Cody,US,2021-03-12 15:07:59,44.5263,-109.0565,27.54,26.6,28.0,Clear,clear sky,50,1,8.05
463,Cayenne,GF,2021-03-12 15:07:59,4.9333,-52.3333,79.68,79.0,80.6,Rain,heavy intensity rain,83,75,3.44
464,Aosta,IT,2021-03-12 15:07:59,45.7667,7.4167,48.67,37.99,57.2,Clouds,broken clouds,23,75,19.57
465,Sao Jose Da Coroa Grande,BR,2021-03-12 15:08:00,-8.8978,-35.1478,84.51,84.51,84.51,Clouds,scattered clouds,64,31,10.22
466,Vinh,VN,2021-03-12 15:06:58,18.6667,105.6667,70.83,70.83,70.83,Clouds,few clouds,88,11,3.44
467,Santa Ana,US,2021-03-12 15:08:00,33.7456,-117.8678,43.66,41.0,46.4,Clouds,scattered clouds,71,40,4.61
468,Meulaboh,ID,2021-03-12 15:08:00,4.1363,96.1285,79.59,79.59,79.59,Rain,moderate rain,77,100,2.26
469,Plettenberg Bay,ZA,2021-03-12 15:08:01,-34.0527,23.3716,75.09,75.09,75.09,Clouds,broken clouds,59,79,4.05
470,Sabzevar,IR,2021-03-12 15:07:16,36.2126,57.6819,60.8,60.8,60.8,Clouds,overcast clouds,59,90,16.11
471,Sorong,ID,2021-03-12 15:08:01,-0.8833,131.25,80.31,80.31,80.31,Clouds,overcast clouds,76,100,6.85
472,Agutaya,PH,2021-03-12 15:08:02,11.148,120.9417,80.98,80.98,80.98,Rain,moderate rain,79,100,26.08
473,Seoul,KR,2021-03-12 15:05:53,37.5683,126.9778,45.79,44.6,46.4,Clouds,few clouds,70,20,9.22
474,Camacupa,AO,2021-03-12 15:08:02,-12.0167,17.4833,76.91,76.91,76.91,Rain,light rain,67,99,2.42
475,Susanville,US,2021-03-12 15:08:03,40.4163,-120.653,27.39,26.01,28.4,Clear,clear sky,69,1,5.41
476,Quelimane,MZ,2021-03-12 15:08:03,-17.8786,36.8883,84.09,84.0,84.2,Rain,light rain,84,75,4.61
477,Lagos,NG,2021-03-12 15:07:21,6.5833,3.75,95.0,95.0,95.0,Clouds,scattered clouds,52,40,11.5
478,Lodja,CD,2021-03-12 15:08:03,-3.4833,23.4333,90.32,90.32,90.32,Clouds,broken clouds,50,65,0.4
479,Northam,GB,2021-03-12 15:08:04,51.0333,-4.2167,48.31,46.99,50.0,Clouds,overcast clouds,83,100,13.0
480,Ometepec,MX,2021-03-12 15:05:28,16.6833,-98.4167,87.48,87.48,87.48,Clear,clear sky,31,1,0.94
481,Mount Isa,AU,2021-03-12 15:08:04,-20.7333,139.5,78.8,78.8,78.8,Clouds,few clouds,69,16,3.36
482,Nsanje,MW,2021-03-12 15:08:04,-16.92,35.262,79.88,79.88,79.88,Rain,moderate rain,92,65,6.98
483,Manono,CD,2021-03-12 15:08:05,-7.3,27.4167,86.88,86.88,86.88,Clouds,broken clouds,73,75,3.56
484,Sitio Novo Do Tocantins,BR,2021-03-12 15:05:08,-5.5183,-47.4611,86.0,86.0,86.0,Clouds,broken clouds,70,75,2.84
485,Kazachinskoye,RU,2021-03-12 15:08:05,57.6953,93.2761,13.51,13.51,13.51,Clear,clear sky,86,2,7.72
486,Port-Gentil,GA,2021-03-12 15:08:05,-0.7193,8.7815,78.8,78.8,78.8,Rain,light rain,78,20,6.91
487,Itaituba,BR,2021-03-12 15:08:06,-4.2761,-55.9836,86.27,86.27,86.27,Clouds,overcast clouds,59,100,2.66
488,Saint-Augustin,CA,2021-03-12 15:08:06,51.226,-58.6502,34.97,34.97,34.97,Clouds,overcast clouds,99,100,22.08
489,Qandala,SO,2021-03-12 15:08:07,11.472,49.8728,81.75,81.75,81.75,Clear,clear sky,58,0,1.36
490,Sembakung,ID,2021-03-12 15:08:07,3.8167,117.25,74.59,74.59,74.59,Rain,heavy intensity rain,97,91,1.68
491,Denia,ES,2021-03-12 15:08:07,38.8408,0.1057,69.19,66.0,71.01,Clear,clear sky,50,8,11.99
492,Sabha,LY,2021-03-12 15:08:08,27.0377,14.4283,81.43,81.43,81.43,Clouds,scattered clouds,20,43,19.91
493,Tuatapere,NZ,2021-03-12 15:08:08,-46.1333,167.6833,46.0,46.0,46.0,Clear,clear sky,94,2,1.01
494,Aswan,EG,2021-03-12 15:08:08,24.0934,32.907,87.1,87.1,87.1,Clear,clear sky,12,0,18.88
495,Raudeberg,NO,2021-03-12 15:08:09,61.9875,5.1352,41.0,41.0,41.0,Clouds,overcast clouds,91,100,24.4
496,Pombas,CV,2021-03-12 15:08:09,17.1503,-25.0201,77.0,77.0,77.0,Clouds,few clouds,57,20,23.02
497,Iacu,BR,2021-03-12 15:08:09,-12.7672,-40.2117,97.9,97.9,97.9,Clouds,few clouds,23,14,3.51
498,Puerto Carreno,CO,2021-03-12 15:08:10,6.189,-67.4859,91.63,91.63,91.63,Clouds,broken clouds,41,51,8.03
499,Ak-Dovurak,RU,2021-03-12 15:08:10,51.1833,90.6,21.27,21.27,21.27,Clouds,overcast clouds,94,98,0.78
500,San Rafael,AR,2021-03-12 15:08:11,-34.6177,-68.3301,76.66,76.66,76.66,Clouds,overcast clouds,24,93,5.06
501,Lavrentiya,RU,2021-03-12 15:08:11,65.5833,-171.0,2.8,2.8,2.8,Snow,light snow,97,100,4.65
502,Chengzihe,CN,2021-03-12 15:08:11,45.3333,131.0667,22.82,22.82,22.82,Clear,clear sky,93,8,1.68
503,Logansport,US,2021-03-12 15:08:12,40.7545,-86.3567,44.42,44.01,44.6,Clear,clear sky,61,1,8.05
504,Luba,GQ,2021-03-12 15:08:12,3.4568,8.5547,86.0,86.0,86.0,Rain,light rain,74,20,13.8
505,Ilhabela,BR,2021-03-12 15:08:12,-23.7781,-45.3581,80.67,80.67,80.67,Clouds,scattered clouds,79,26,4.21
506,Murovani Kurylivtsi,UA,2021-03-12 15:08:13,48.7235,27.5189,34.0,34.0,34.0,Snow,light snow,96,100,4.0
507,Orlovo,RU,2021-03-12 15:08:13,51.754,39.5873,23.0,23.0,23.0,Clear,clear sky,46,0,13.42
508,Talipparamba,IN,2021-03-12 15:08:13,12.05,75.35,79.84,79.84,79.84,Clouds,overcast clouds,77,86,2.42
509,Nauta,PE,2021-03-12 15:08:14,-4.5061,-73.5757,85.24,85.24,85.24,Clouds,broken clouds,63,77,0.74
510,Beloha,MG,2021-03-12 15:08:14,-25.1667,45.05,79.32,79.32,79.32,Clear,clear sky,66,0,14.85
511,Tymovskoye,RU,2021-03-12 15:08:14,50.8456,142.655,19.09,19.09,19.09,Clouds,broken clouds,86,55,4.92
512,Dimitrovgrad,RU,2021-03-12 15:08:15,54.2139,49.6184,15.8,15.8,15.8,Clear,clear sky,62,0,4.47
513,Awjilah,LY,2021-03-12 15:08:15,29.1081,21.2869,67.95,67.95,67.95,Clouds,overcast clouds,20,100,10.92
514,Omis,HR,2021-03-12 15:08:15,43.4447,16.6886,53.6,53.6,53.6,Clouds,broken clouds,71,75,13.8
515,Imeni Babushkina,RU,2021-03-12 15:08:16,59.7573,43.1285,14.22,14.22,14.22,Clear,clear sky,84,0,9.13
516,Moussoro,TD,2021-03-12 15:08:16,13.6408,16.4901,108.14,108.14,108.14,Clouds,overcast clouds,4,95,9.57
517,Abu Dhabi,AE,2021-03-12 15:08:17,24.4667,54.3667,96.8,96.8,96.8,Clear,clear sky,13,0,8.05
518,Ergani,TR,2021-03-12 15:08:17,38.2653,39.7621,45.48,42.8,48.2,Clear,clear sky,28,0,19.57
519,Muros,ES,2021-03-12 15:08:17,42.7762,-9.0603,55.45,55.0,55.99,Clear,clear sky,70,0,15.01
520,Hammerfest,NO,2021-03-12 15:08:18,70.6634,23.6821,24.8,24.8,24.8,Snow,light snow,86,75,3.44
521,Tshikapa,CD,2021-03-12 15:07:06,-6.4167,20.8,89.4,89.4,89.4,Clouds,overcast clouds,58,99,1.77
522,Mwinilunga,ZM,2021-03-12 15:08:18,-11.7358,24.4293,66.99,66.99,66.99,Rain,light rain,94,100,4.68
523,Morondava,MG,2021-03-12 15:08:18,-20.2833,44.2833,83.5,83.5,83.5,Clear,clear sky,78,3,12.3
524,Antofagasta,CL,2021-03-12 15:08:19,-23.65,-70.4,73.4,73.4,73.4,Clouds,scattered clouds,64,40,8.05
525,Menongue,AO,2021-03-12 15:08:19,-14.6585,17.691,81.99,81.99,81.99,Clouds,broken clouds,49,75,5.3
526,Fortuna,US,2021-03-12 15:08:19,40.5982,-124.1573,39.99,37.4,42.01,Clouds,overcast clouds,100,90,5.75
527,Kathmandu,NP,2021-03-12 15:08:07,27.7167,85.3167,66.2,66.2,66.2,Clouds,scattered clouds,55,40,5.75
528,Port Blair,IN,2021-03-12 15:08:20,11.6667,92.75,81.64,81.64,81.64,Clear,clear sky,76,0,7.63
529,Srivilliputtur,IN,2021-03-12 15:08:20,9.5081,77.6336,82.4,82.4,82.4,Clouds,few clouds,51,20,8.05
530,Mbini,GQ,2021-03-12 15:08:20,1.574,9.6134,78.8,78.8,78.8,Rain,light rain,89,40,6.91
531,Lieksa,FI,2021-03-12 15:08:21,63.3167,30.0167,21.0,21.0,21.0,Snow,light snow,89,100,12.01
532,Ilfracombe,GB,2021-03-12 15:08:21,51.2093,-4.1134,47.82,46.99,50.0,Clouds,overcast clouds,83,100,13.0
533,Mpanda,TZ,2021-03-12 15:08:21,-6.3655,31.0409,80.1,80.1,80.1,Clouds,few clouds,72,22,4.83
534,Korla,CN,2021-03-12 15:08:22,41.7597,86.1469,53.55,53.55,53.55,Clouds,overcast clouds,36,100,1.68
535,Machali,CL,2021-03-12 15:08:22,-34.1833,-70.6667,71.6,71.6,71.6,Clouds,broken clouds,49,75,6.91
536,Chitungwiza,ZW,2021-03-12 15:08:23,-18.0127,31.0756,77.0,77.0,77.0,Clear,clear sky,51,0,1.99
537,Touros,BR,2021-03-12 15:08:23,-5.1989,-35.4608,89.6,89.6,89.6,Clouds,few clouds,48,20,16.11
538,Volksrust,ZA,2021-03-12 15:08:23,-27.3654,29.8818,75.52,75.52,75.52,Clouds,few clouds,42,19,6.71
539,Bend,US,2021-03-12 15:08:24,44.0582,-121.3153,29.66,28.0,33.01,Clear,clear sky,74,1,4.61
540,Juneau,US,2021-03-12 15:08:24,58.3019,-134.4197,22.3,19.0,26.6,Snow,light snow,80,75,3.44
