City_ID,City,Country,Date,Lat,Lng,Temp,Min Temp,Max Temp,Current Description,Current Details,Humidity,Cloudiness,Wind Speed
47,Talnakh,RU,2021-03-18 16:44:54,69.4865,88.3972,-20.29,-20.29,-20.29,Clouds,overcast clouds,98,99,3.06
48,Palma Del Rio,ES,2021-03-18 16:47:07,37.7002,-5.2812,67.55,66.2,69.8,Clear,clear sky,24,0,12.66
49,Port-Gentil,GA,2021-03-18 16:47:07,-0.7193,8.7815,84.2,84.2,84.2,Clouds,scattered clouds,79,40,12.66
50,Kharp,RU,2021-03-18 16:47:08,66.8014,65.8081,-1.77,-1.77,-1.77,Clouds,overcast clouds,96,91,0.83
51,Rafaela,AR,2021-03-18 16:47:08,-31.2503,-61.4867,71.02,69.01,73.99,Clear,clear sky,45,0,3.0
52,Vanimo,PG,2021-03-18 16:47:08,-2.6741,141.3028,77.14,77.14,77.14,Clouds,overcast clouds,85,94,3.2
53,Lianzhou,CN,2021-03-18 16:47:09,24.7811,112.3825,73.76,73.76,73.76,Clear,clear sky,87,8,2.8
54,Muridke,PK,2021-03-18 16:44:39,31.8025,74.2617,72.68,69.8,75.2,Smoke,smoke,53,40,6.55
55,Kalabo,ZM,2021-03-18 16:47:09,-14.97,22.6814,73.65,73.65,73.65,Rain,light rain,72,93,5.55
56,Omboue,GA,2021-03-18 16:44:54,-1.5746,9.2618,78.78,78.78,78.78,Clouds,broken clouds,78,60,5.17
57,Tigre,AR,2021-03-18 16:45:29,-34.426,-58.5796,65.37,64.4,66.0,Clouds,few clouds,45,20,5.75
58,Jiexiu,CN,2021-03-18 16:47:10,37.0244,111.9125,44.6,44.6,44.6,Clouds,broken clouds,71,78,2.04
59,Kota Bahru,MY,2021-03-18 16:47:11,6.1333,102.2386,78.8,78.8,78.8,Clouds,few clouds,83,20,3.44
60,Hobart,AU,2021-03-18 16:40:08,-42.8794,147.3294,53.33,50.0,57.0,Clear,clear sky,87,0,5.75
61,Saint-Joseph,RE,2021-03-18 16:47:11,-21.3667,55.6167,73.9,64.99,78.8,Clouds,few clouds,73,20,12.66
62,Jamestown,US,2021-03-18 16:44:52,42.097,-79.2353,40.14,37.4,42.01,Rain,moderate rain,100,90,14.43
63,Redlands,US,2021-03-18 16:46:17,34.0556,-117.1825,54.18,48.99,59.0,Clear,clear sky,66,1,2.86
64,Broken Hill,AU,2021-03-18 16:47:12,-31.95,141.4333,64.4,64.4,64.4,Clouds,overcast clouds,82,90,13.8
65,Kodiak,US,2021-03-18 16:44:53,57.79,-152.4072,28.4,28.4,28.4,Clear,clear sky,40,1,6.91
66,Richards Bay,ZA,2021-03-18 16:47:12,-28.783,32.0377,74.21,74.21,74.21,Clear,clear sky,91,6,4.88
67,Guerrero Negro,MX,2021-03-18 16:47:12,27.9769,-114.0611,63.3,63.3,63.3,Clouds,scattered clouds,59,37,8.23
68,Ukiah,US,2021-03-18 16:47:13,39.1502,-123.2078,45.75,44.01,46.99,Clouds,overcast clouds,87,90,3.44
69,Mandera,KE,2021-03-18 16:47:13,3.9366,41.867,88.7,88.7,88.7,Rain,light rain,45,94,10.56
70,Salalah,OM,2021-03-18 16:47:13,17.0151,54.0924,80.6,80.6,80.6,Clear,clear sky,65,0,3.44
71,Bonnyville,CA,2021-03-18 16:47:14,54.2668,-110.735,33.8,33.8,33.8,Clouds,few clouds,69,20,2.3
72,Tahoua,NE,2021-03-18 16:47:14,14.8888,5.2692,100.49,100.49,100.49,Clouds,broken clouds,9,62,9.57
73,Belaya Gora,RU,2021-03-18 16:47:14,68.5333,146.4167,-37.14,-37.14,-37.14,Clear,clear sky,80,0,0.58
74,Aguimes,ES,2021-03-18 16:46:09,27.9054,-15.4461,69.46,69.01,70.0,Clouds,few clouds,49,20,23.02
75,Dikson,RU,2021-03-18 16:47:15,73.5069,80.5464,-10.79,-10.79,-10.79,Clouds,overcast clouds,98,100,7.38
76,Dunedin,NZ,2021-03-18 16:47:15,-45.8742,170.5036,50.0,50.0,50.0,Clouds,scattered clouds,83,26,4.0
77,Bengkulu,ID,2021-03-18 16:45:10,-3.8004,102.2655,77.43,77.43,77.43,Clouds,overcast clouds,85,100,3.8
78,Narsaq,GL,2021-03-18 16:45:38,60.9167,-46.05,30.2,30.2,30.2,Clouds,broken clouds,64,75,2.3
79,Masterton,NZ,2021-03-18 16:47:16,-40.9597,175.6575,48.81,48.0,50.0,Clouds,few clouds,81,23,5.01
80,Saint-Louis,SN,2021-03-18 16:45:42,16.3333,-15.0,104.0,104.0,104.0,Clear,clear sky,11,0,2.3
81,Carnarvon,AU,2021-03-18 16:45:30,-24.8667,113.6333,80.6,80.6,80.6,Clear,clear sky,69,0,13.8
82,Torbay,CA,2021-03-18 16:43:14,47.6666,-52.7314,35.08,33.01,37.0,Rain,light rain,75,75,10.36
83,Punta Arenas,CL,2021-03-18 16:45:00,-53.15,-70.9167,57.09,57.0,57.2,Clouds,broken clouds,54,75,25.32
84,Jiayuguan,CN,2021-03-18 16:47:17,39.8167,98.3,30.09,30.09,30.09,Clouds,overcast clouds,27,96,6.69
85,Kaduna,NG,2021-03-18 16:47:17,10.5222,7.4383,94.8,94.8,94.8,Clouds,scattered clouds,18,37,3.15
86,Banamba,ML,2021-03-18 16:47:17,13.55,-7.45,98.28,98.28,98.28,Clouds,scattered clouds,7,47,3.27
87,Rognan,NO,2021-03-18 16:47:18,67.0953,15.3878,27.77,27.0,28.4,Clear,clear sky,46,0,14.97
88,Lakes Entrance,AU,2021-03-18 16:47:18,-37.8811,147.981,57.0,57.0,57.0,Clouds,overcast clouds,91,86,14.79
89,Tullow,IE,2021-03-18 16:47:18,52.8003,-6.7369,54.0,53.01,55.0,Clouds,overcast clouds,83,100,5.99
90,Sao Gabriel Da Cachoeira,BR,2021-03-18 16:47:19,-0.1303,-67.0892,84.2,84.2,84.2,Clouds,few clouds,74,20,2.3
91,Ust-Nera,RU,2021-03-18 16:47:19,64.5667,143.2,-8.88,-8.88,-8.88,Clouds,overcast clouds,99,99,3.15
92,Ponta Do Sol,PT,2021-03-18 16:45:24,32.6667,-17.1,67.42,66.99,68.0,Clouds,few clouds,64,20,13.8
93,Thompson,CA,2021-03-18 16:46:02,55.7435,-97.8558,35.6,35.6,35.6,Clouds,few clouds,55,20,11.5
94,Auki,SB,2021-03-18 16:47:19,-8.7676,160.7034,76.57,76.57,76.57,Clouds,overcast clouds,85,98,1.83
95,Dharchula,IN,2021-03-18 16:45:23,29.85,80.5333,60.89,60.89,60.89,Clouds,overcast clouds,36,92,6.69
96,Tasiilaq,GL,2021-03-18 16:45:00,65.6145,-37.6368,37.4,37.4,37.4,Clouds,broken clouds,65,75,11.5
97,Elmina,GH,2021-03-18 16:47:20,5.0898,-1.348,82.4,82.4,82.4,Clouds,overcast clouds,74,100,9.51
98,Karnobat,BG,2021-03-18 16:47:20,42.65,26.9833,43.77,42.01,44.6,Clouds,overcast clouds,87,90,6.91
99,Hermanus,ZA,2021-03-18 16:43:09,-34.4187,19.2345,69.01,69.01,69.01,Clear,clear sky,79,8,5.01
100,Saldanha,ZA,2021-03-18 16:45:24,-33.0117,17.9442,64.8,64.8,64.8,Clouds,overcast clouds,78,90,12.84
101,Sorland,NO,2021-03-18 16:47:21,67.667,12.6934,33.8,33.8,33.8,Clear,clear sky,60,0,17.27
102,Ribeira Grande,PT,2021-03-18 16:46:02,38.5167,-28.7,62.6,62.6,62.6,Clouds,broken clouds,77,75,13.8
103,Qui Nhon,VN,2021-03-18 16:47:21,13.7667,109.2333,75.87,75.87,75.87,Clouds,scattered clouds,86,36,4.47
104,Garowe,SO,2021-03-18 16:47:22,8.4054,48.4845,77.63,77.63,77.63,Clouds,scattered clouds,60,36,19.42
105,Mairena Del Alcor,ES,2021-03-18 16:47:22,37.373,-5.7495,69.24,68.0,69.8,Clear,clear sky,24,0,14.97
106,Georgetown,MY,2021-03-18 16:45:02,5.4112,100.3354,83.79,82.4,86.0,Clouds,few clouds,83,20,3.44
107,Meadow Lake,US,2021-03-18 16:47:22,34.8014,-106.5436,47.59,42.8,51.01,Clouds,scattered clouds,52,40,6.91
108,Davidson,US,2021-03-18 16:47:23,36.1501,-86.7833,57.78,55.0,60.8,Clouds,overcast clouds,58,90,18.41
109,Quatre Cocos,MU,2021-03-18 16:47:23,-20.2078,57.7625,77.32,75.99,78.8,Clouds,few clouds,78,20,4.61
110,Sinnamary,GF,2021-03-18 16:47:23,5.3833,-52.95,79.36,79.36,79.36,Clouds,overcast clouds,75,92,10.22
111,Biltine,TD,2021-03-18 16:47:24,14.5333,20.9167,92.46,92.46,92.46,Clouds,few clouds,18,23,6.78
112,Frankfort,ZA,2021-03-18 16:45:00,-27.2667,28.4833,65.14,65.14,65.14,Clear,clear sky,41,0,0.94
113,Bud,US,2021-03-18 16:47:24,39.447,-86.1758,42.93,42.8,43.0,Rain,light rain,93,90,27.63
114,Xuddur,SO,2021-03-18 16:47:25,4.1213,43.8894,84.24,84.24,84.24,Rain,light rain,50,57,9.98
115,Havelock,US,2021-03-18 16:46:11,34.8791,-76.9013,72.27,68.0,73.99,Clouds,overcast clouds,83,90,19.57
116,Ancud,CL,2021-03-18 16:47:25,-41.8697,-73.8203,64.85,62.01,68.0,Clear,clear sky,42,0,4.61
117,Vila Franca Do Campo,PT,2021-03-18 16:45:17,37.7167,-25.4333,60.8,60.8,60.8,Clouds,few clouds,67,20,13.8
118,Sao Miguel Do Araguaia,BR,2021-03-18 16:47:26,-13.275,-50.1628,80.33,80.33,80.33,Clouds,overcast clouds,77,100,7.9
119,Chokurdakh,RU,2021-03-18 16:45:37,70.6333,147.9167,-40.74,-40.74,-40.74,Clear,clear sky,92,1,7.72
120,Beringovskiy,RU,2021-03-18 16:45:06,63.05,179.3167,-18.87,-18.87,-18.87,Clear,clear sky,90,0,5.03
121,Riachao Das Neves,BR,2021-03-18 16:47:26,-11.7461,-44.91,89.1,89.1,89.1,Clouds,overcast clouds,43,95,6.42
122,Blackwater,AU,2021-03-18 16:47:27,-23.5833,148.8833,70.48,70.48,70.48,Clouds,broken clouds,91,68,8.57
123,Wahiawa,US,2021-03-18 16:47:27,21.5028,-158.0236,67.05,64.4,69.01,Drizzle,light intensity drizzle,100,90,5.75
124,Galle,LK,2021-03-18 16:47:27,6.0367,80.217,78.46,78.46,78.46,Clouds,overcast clouds,81,100,3.11
125,Touros,BR,2021-03-18 16:45:35,-5.1989,-35.4608,77.0,77.0,77.0,Rain,moderate rain,83,40,6.91
126,Upernavik,GL,2021-03-18 16:45:31,72.7868,-56.1549,-5.24,-5.24,-5.24,Clouds,overcast clouds,89,100,4.32
127,Lamar,US,2021-03-18 16:47:28,33.6668,-95.5836,47.46,46.4,48.0,Clouds,overcast clouds,66,90,19.57
128,Gasa,PS,2021-03-18 16:47:28,31.5,34.4667,58.69,55.0,62.01,Clouds,scattered clouds,57,45,5.7
129,Winneba,GH,2021-03-18 16:47:26,5.3511,-0.6231,84.2,84.2,84.2,Clouds,few clouds,70,20,13.8
130,Castro,BR,2021-03-18 16:45:13,-24.7911,-50.0119,78.98,78.98,78.98,Clouds,scattered clouds,58,50,5.68
131,Yertsevo,RU,2021-03-18 16:47:29,60.7966,40.086,22.42,22.42,22.42,Clouds,overcast clouds,95,100,5.32
132,Kavaratti,IN,2021-03-18 16:46:08,10.5669,72.642,83.75,83.75,83.75,Clouds,overcast clouds,71,97,10.98
133,Andenes,NO,2021-03-18 16:47:29,69.3143,16.1194,22.41,19.4,27.0,Clear,clear sky,73,0,6.91
134,Saint-Augustin,CA,2021-03-18 16:47:30,51.226,-58.6502,29.26,29.26,29.26,Clouds,overcast clouds,89,100,15.17
135,Chengam,IN,2021-03-18 16:47:30,12.3,78.8,72.55,72.55,72.55,Clouds,overcast clouds,68,91,3.56
136,Bambous Virieux,MU,2021-03-18 16:45:15,-20.3428,57.7575,77.47,75.99,78.8,Clouds,few clouds,78,20,4.61
137,Hami,CN,2021-03-18 16:47:30,42.8,93.45,33.91,33.91,33.91,Clouds,overcast clouds,38,100,13.67
138,New Norfolk,AU,2021-03-18 16:45:05,-42.7826,147.0587,53.26,50.0,57.0,Clear,clear sky,72,0,1.77
139,Llanes,ES,2021-03-18 16:47:31,43.4198,-4.7549,51.46,50.0,53.01,Clouds,broken clouds,56,75,9.08
140,Desaguadero,PE,2021-03-18 16:47:32,-16.5656,-69.0417,48.43,48.43,48.43,Clouds,overcast clouds,80,100,17.05
141,Green River,US,2021-03-18 16:47:32,41.5286,-109.4662,35.55,33.8,37.0,Clear,clear sky,69,1,5.23
142,Haines Junction,CA,2021-03-18 16:47:32,60.7522,-137.5108,21.2,21.2,21.2,Clouds,few clouds,49,16,4.61
143,Izumo,JP,2021-03-18 16:47:33,35.3667,132.7667,50.0,50.0,50.0,Clouds,broken clouds,76,75,17.27
144,Buraydah,SA,2021-03-18 16:47:33,26.326,43.975,86.0,86.0,86.0,Clear,clear sky,26,0,13.8
145,Hillsborough,US,2021-03-18 16:43:30,37.5741,-122.3794,52.65,51.01,54.0,Clouds,broken clouds,71,75,4.61
146,Teguise,ES,2021-03-18 16:47:34,29.0605,-13.564,69.8,69.8,69.8,Clouds,few clouds,56,20,14.97
147,Hearst,CA,2021-03-18 16:47:34,49.6835,-83.6665,15.8,15.8,15.8,Clear,clear sky,45,1,4.61
148,Maniitsoq,GL,2021-03-18 16:47:34,65.4167,-52.9,19.08,19.08,19.08,Snow,light snow,81,100,20.67
149,Roma,US,2021-03-18 16:47:34,43.2128,-75.4557,38.89,37.0,39.99,Rain,moderate rain,87,90,2.71
150,Iqaluit,CA,2021-03-18 16:45:34,63.7506,-68.5145,-14.39,-14.8,-14.01,Clouds,broken clouds,64,75,2.3
151,Tuatapere,NZ,2021-03-18 16:45:41,-46.1333,167.6833,51.01,51.01,51.01,Clouds,overcast clouds,95,98,1.99
152,Plettenberg Bay,ZA,2021-03-18 16:47:35,-34.0527,23.3716,69.01,69.01,69.01,Clear,clear sky,78,0,7.56
153,Yulara,AU,2021-03-18 16:47:36,-25.2406,130.9889,71.6,71.6,71.6,Clouds,overcast clouds,26,100,5.75
154,Tanout,NE,2021-03-18 16:47:36,14.9709,8.8879,95.76,95.76,95.76,Clouds,few clouds,8,22,4.97
155,Lincoln,US,2021-03-18 16:47:05,40.8,-96.667,42.49,42.01,43.0,Clear,clear sky,61,1,20.71
156,Guiyang,CN,2021-03-18 16:47:36,26.5833,106.7167,69.8,69.8,69.8,Clouds,scattered clouds,73,40,8.95
157,Duncan,US,2021-03-18 16:47:37,34.5023,-97.9578,48.63,48.0,50.0,Clouds,broken clouds,49,75,20.71
158,Tautira,PF,2021-03-18 16:47:37,-17.7333,-149.15,77.0,77.0,77.0,Clouds,scattered clouds,83,40,3.44
159,Mahebourg,MU,2021-03-18 16:45:11,-20.4081,57.7,78.8,78.8,78.8,Clouds,few clouds,78,20,4.61
160,Lexington,US,2021-03-18 16:46:07,37.9887,-84.4777,65.64,62.6,66.99,Clouds,broken clouds,77,75,14.97
161,High Prairie,CA,2021-03-18 16:47:37,55.4334,-116.4858,30.2,30.2,30.2,Clouds,few clouds,69,20,13.8
162,Hay River,CA,2021-03-18 16:47:38,60.8156,-115.7999,36.52,35.6,37.4,Clouds,overcast clouds,44,86,9.22
163,Bethel,US,2021-03-18 16:45:04,41.3712,-73.414,42.28,42.01,43.0,Rain,moderate rain,94,100,4.61
164,Santiago De Cao,PE,2021-03-18 16:43:12,-7.9589,-79.2392,73.4,73.4,73.4,Fog,fog,78,33,11.5
165,Alofi,NU,2021-03-18 16:47:40,-19.0595,-169.9187,75.2,75.2,75.2,Clouds,overcast clouds,100,100,3.44
166,Margate,GB,2021-03-18 16:47:40,51.3813,1.3862,45.0,45.0,45.0,Rain,light rain,84,100,5.99
167,Kapit,MY,2021-03-18 16:46:05,2.0167,112.9333,73.45,73.45,73.45,Rain,moderate rain,99,100,0.43
168,Broome,US,2021-03-18 16:47:40,42.2506,-75.833,38.73,37.0,41.0,Rain,moderate rain,93,90,5.75
169,Luanda,AO,2021-03-18 16:47:41,-8.8368,13.2343,84.2,84.2,84.2,Clouds,scattered clouds,74,40,11.5
170,Mpika,ZM,2021-03-18 16:47:41,-11.8343,31.4529,64.65,64.65,64.65,Rain,light rain,94,80,3.0
171,Clyde River,CA,2021-03-18 16:45:54,70.4692,-68.5914,-18.4,-18.4,-18.4,Clouds,broken clouds,69,75,4.61
172,Beyneu,KZ,2021-03-18 16:47:41,45.3167,55.2,55.18,55.18,55.18,Clouds,broken clouds,52,58,22.82
173,Talara,PE,2021-03-18 16:47:42,-4.5772,-81.2719,87.8,87.8,87.8,Clouds,few clouds,55,20,5.75
174,Nevelsk,RU,2021-03-18 16:47:42,46.6733,141.8633,24.8,24.8,24.8,Clouds,overcast clouds,58,100,4.47
175,Lasa,IT,2021-03-18 16:46:06,46.6166,10.7002,39.96,30.2,51.8,Clouds,scattered clouds,55,40,9.22
176,Shingu,JP,2021-03-18 16:47:43,33.7333,135.9833,49.26,49.26,49.26,Clear,clear sky,67,0,4.76
177,Chara,RU,2021-03-18 16:47:43,56.9064,118.2631,8.83,8.83,8.83,Clouds,overcast clouds,78,100,1.61
178,Baturaja,ID,2021-03-18 16:47:43,-4.1333,104.1667,74.57,74.57,74.57,Rain,very heavy rain,98,100,2.71
179,Kant,IN,2021-03-18 16:47:44,27.8,79.8,77.67,77.67,77.67,Rain,light rain,17,90,3.94
180,Saint-Francois,FR,2021-03-18 16:47:44,46.4154,3.9054,41.99,39.99,43.0,Clouds,overcast clouds,65,90,11.5
181,Tarauaca,BR,2021-03-18 16:47:44,-8.1614,-70.7656,92.25,92.25,92.25,Clouds,overcast clouds,47,100,2.98
182,Dingle,PH,2021-03-18 16:45:49,10.9995,122.6711,77.5,77.5,77.5,Rain,light rain,89,0,5.79
183,Talaya,RU,2021-03-18 16:47:45,61.3833,152.75,-17.79,-17.79,-17.79,Clear,clear sky,67,0,2.93
184,Lebedinyy,RU,2021-03-18 16:47:45,58.5167,125.5167,6.87,6.87,6.87,Clouds,overcast clouds,95,95,5.3
185,Fare,PF,2021-03-18 16:47:45,-16.7,-151.0167,81.77,81.77,81.77,Clouds,broken clouds,70,68,5.61
186,Thul,PK,2021-03-18 16:47:46,28.2403,68.7759,80.6,80.6,80.6,Haze,haze,57,40,9.51
187,Yarim,YE,2021-03-18 16:47:46,14.298,44.3779,61.03,61.03,61.03,Clouds,scattered clouds,41,49,1.97
188,Mar Del Plata,AR,2021-03-18 16:45:00,-38.0023,-57.5575,60.24,60.01,60.8,Clouds,broken clouds,72,75,8.05
189,Acari,PE,2021-03-18 16:47:47,-15.4311,-74.6158,84.0,84.0,84.0,Clouds,overcast clouds,53,97,10.83
190,Casablanca,MA,2021-03-18 16:45:08,33.5928,-7.6192,64.26,64.0,64.4,Clouds,scattered clouds,72,40,16.11
191,Cockburn Town,TC,2021-03-18 16:44:31,21.4612,-71.1419,75.36,75.36,75.36,Clear,clear sky,70,3,15.52
192,Semey,KZ,2021-03-18 16:47:47,50.4111,80.2275,11.86,11.86,11.86,Clear,clear sky,80,6,3.94
193,Port Elizabeth,ZA,2021-03-18 16:45:55,-33.918,25.5701,73.4,73.4,73.4,Clear,clear sky,88,0,17.27
194,Te Anau,NZ,2021-03-18 16:46:14,-45.4167,167.7167,42.89,42.89,42.89,Clouds,few clouds,95,13,1.23
195,Los Llanos De Aridane,ES,2021-03-18 16:45:22,28.6585,-17.9182,65.1,62.01,69.8,Clouds,few clouds,64,20,14.97
196,Berlevag,NO,2021-03-18 16:45:32,70.8578,29.0864,23.47,21.2,24.8,Snow,light snow,80,75,6.91
197,Khaga,IN,2021-03-18 16:47:48,25.7833,81.1167,80.19,80.19,80.19,Clouds,overcast clouds,20,100,2.06
198,Borujerd,IR,2021-03-18 16:47:48,33.8973,48.7516,53.33,53.33,53.33,Clear,clear sky,56,1,9.73
199,Belyy Yar,RU,2021-03-18 16:47:49,53.6039,91.3903,14.0,14.0,14.0,Mist,mist,79,100,2.24
200,Necocli,CO,2021-03-18 16:47:49,8.4234,-76.786,83.79,83.79,83.79,Clouds,overcast clouds,72,93,5.79
201,Majalengka,ID,2021-03-18 16:47:49,-6.8361,108.2278,75.92,75.92,75.92,Clouds,overcast clouds,94,100,1.83
202,Peniche,PT,2021-03-18 16:45:40,39.3558,-9.3811,60.1,57.99,63.0,Clear,clear sky,61,0,21.99
203,Tiznit,MA,2021-03-18 16:47:50,29.5833,-9.5,61.18,61.18,61.18,Clear,clear sky,62,8,10.67
204,Kinna,SE,2021-03-18 16:47:50,57.5073,12.6946,39.27,37.0,41.0,Clear,clear sky,52,0,8.05
205,Baiao,BR,2021-03-18 16:47:50,-2.7906,-49.6717,90.7,90.7,90.7,Clouds,overcast clouds,50,94,2.89
206,Coahuayana,MX,2021-03-18 16:47:51,18.7333,-103.6833,77.0,77.0,77.0,Clear,clear sky,47,1,5.01
207,Nioro,GM,2021-03-18 16:47:51,13.35,-15.75,99.63,99.63,99.63,Clear,clear sky,7,0,14.14
208,Victoria,HK,2021-03-18 16:43:38,22.2855,114.1577,71.8,64.0,73.99,Clouds,overcast clouds,88,97,1.99
209,Laguna De Perlas,NI,2021-03-18 16:47:52,12.3429,-83.6712,75.2,75.2,75.2,Rain,light rain,94,90,4.61
210,Pandamatenga,BW,2021-03-18 16:47:52,-18.5278,25.627,73.02,73.02,73.02,Clouds,broken clouds,65,70,3.74
