City_ID,City,Country,Date,Lat,Lng,Temp,Min Temp,Max Temp,Current Description,Current Details,Humidity,Cloudiness,Wind Speed
31,Puerto Rico,AR,2021-03-15 14:51:07,-26.796,-55.024,98.51,98.51,98.51,Rain,light rain,30,28,1.66
32,Wanaka,NZ,2021-03-15 14:51:07,-44.7,169.15,50.05,50.05,50.05,Clouds,scattered clouds,88,40,8.14
33,Rincon,US,2021-03-15 14:51:07,32.296,-81.2354,67.5,66.2,68.0,Clouds,broken clouds,45,75,16.11
34,Praia Da Vitoria,PT,2021-03-15 14:51:08,38.7333,-27.0667,64.4,62.01,66.2,Clouds,scattered clouds,72,40,8.14
35,Hobart,AU,2021-03-15 14:51:08,-42.8794,147.3294,48.97,46.99,51.01,Clouds,broken clouds,71,75,3.44
36,Pacific Grove,US,2021-03-15 14:46:50,36.6177,-121.9166,44.74,43.0,46.0,Clouds,broken clouds,84,51,5.01
37,Xai-Xai,MZ,2021-03-15 14:51:09,-25.0519,33.6442,79.66,79.66,79.66,Clear,clear sky,72,1,6.2
38,Havoysund,NO,2021-03-15 14:51:09,70.9963,24.6622,28.4,28.4,28.4,Snow,light snow,86,75,14.97
39,Homestead,US,2021-03-15 14:49:22,25.4687,-80.4776,77.5,75.2,79.0,Clouds,broken clouds,73,75,3.44
40,Belaya Gora,RU,2021-03-15 14:51:09,68.5333,146.4167,-8.91,-8.91,-8.91,Clouds,overcast clouds,77,100,3.42
41,Mataura,NZ,2021-03-15 14:51:10,-46.1927,168.8643,50.0,50.0,50.0,Rain,moderate rain,92,93,5.99
42,Henties Bay,NA,2021-03-15 14:51:10,-22.116,14.2845,68.0,68.0,68.0,Clear,clear sky,79,1,11.99
43,La Ronge,CA,2021-03-15 14:51:11,55.1001,-105.2842,36.5,35.6,37.4,Clouds,few clouds,64,13,9.22
44,Arkhangelsk,RU,2021-03-15 14:46:15,64.5401,40.5433,32.0,32.0,32.0,Snow,snow,86,90,4.47
45,Namibe,AO,2021-03-15 14:51:11,-15.1961,12.1522,86.0,86.0,86.0,Clouds,broken clouds,62,75,17.27
46,Ponta Do Sol,PT,2021-03-15 14:51:12,32.6667,-17.1,65.75,64.0,68.0,Clouds,few clouds,60,20,16.11
47,Albany,US,2021-03-15 14:47:57,42.6001,-73.9662,18.82,18.0,19.99,Clear,clear sky,29,0,4.0
48,Kuusamo,FI,2021-03-15 14:51:12,65.9667,29.1833,32.0,32.0,32.0,Clouds,overcast clouds,74,90,2.3
49,Chardara,KZ,2021-03-15 14:51:12,41.2547,67.9692,35.65,35.65,35.65,Clouds,overcast clouds,57,94,13.4
50,Carnarvon,AU,2021-03-15 14:51:13,-24.8667,113.6333,78.8,78.8,78.8,Clouds,scattered clouds,78,40,4.61
51,Quime,BO,2021-03-15 14:51:13,-16.9833,-67.2167,55.92,55.92,55.92,Rain,light rain,84,100,5.79
52,Lorengau,PG,2021-03-15 14:51:13,-2.0226,147.2712,82.81,82.81,82.81,Clouds,overcast clouds,66,94,5.06
53,Kodiak,US,2021-03-15 14:48:35,57.79,-152.4072,30.2,30.2,30.2,Clouds,broken clouds,69,75,5.75
54,Lompoc,US,2021-03-15 14:51:14,34.6391,-120.4579,42.33,37.99,46.4,Clouds,overcast clouds,81,90,10.36
55,Atuona,PF,2021-03-15 14:48:55,-9.8,-139.0333,79.21,79.21,79.21,Clouds,broken clouds,75,71,15.17
56,Nikolskoye,RU,2021-03-15 14:51:14,59.7035,30.7861,34.5,33.01,35.6,Snow,snow,87,90,8.95
57,Halvad,IN,2021-03-15 14:51:15,23.0167,71.1833,75.36,75.36,75.36,Clear,clear sky,25,0,2.82
58,Kytmanovo,RU,2021-03-15 14:51:15,53.4593,85.4479,10.6,10.6,10.6,Clouds,overcast clouds,95,100,6.67
59,Belyy Yar,RU,2021-03-15 14:51:16,53.6039,91.3903,15.8,15.8,15.8,Clouds,overcast clouds,73,100,2.24
60,Mehamn,NO,2021-03-15 14:51:16,71.0357,27.8492,30.2,30.2,30.2,Clouds,broken clouds,69,75,21.85
61,Bathsheba,BB,2021-03-15 14:51:16,13.2167,-59.5167,82.4,82.4,82.4,Clouds,scattered clouds,65,40,16.11
62,Livramento,BR,2021-03-15 14:51:17,-3.0254,-60.1803,84.2,84.2,84.2,Clouds,broken clouds,70,75,6.91
63,Monrovia,LR,2021-03-15 14:51:17,6.3005,-10.7969,82.4,82.4,82.4,Rain,light rain,74,75,3.44
64,Puerto Ayora,EC,2021-03-15 14:51:10,-0.7393,-90.3518,82.11,80.6,82.99,Clouds,scattered clouds,83,40,6.91
65,Kavieng,PG,2021-03-15 14:51:18,-2.5744,150.7967,81.3,81.3,81.3,Rain,moderate rain,76,65,7.76
66,Cape Town,ZA,2021-03-15 14:50:47,-33.9258,18.4232,65.73,64.0,68.0,Rain,light rain,88,75,17.27
67,Zhanaozen,KZ,2021-03-15 14:51:18,43.3,52.8,34.84,34.84,34.84,Clouds,few clouds,40,23,15.7
68,Punta Arenas,CL,2021-03-15 14:51:18,-53.15,-70.9167,50.0,50.0,50.0,Clouds,scattered clouds,71,40,35.68
69,Narsaq,GL,2021-03-15 14:51:19,60.9167,-46.05,41.0,41.0,41.0,Clouds,broken clouds,33,75,25.32
70,Castro,BR,2021-03-15 14:51:19,-24.7911,-50.0119,78.94,78.94,78.94,Clear,clear sky,61,6,1.7
71,Seoul,KR,2021-03-15 14:50:22,37.5683,126.9778,51.21,50.0,53.6,Mist,mist,93,90,6.91
72,Port Elizabeth,ZA,2021-03-15 14:49:35,-33.918,25.5701,71.6,71.6,71.6,Clear,clear sky,78,0,24.16
73,Katangli,RU,2021-03-15 14:51:20,51.7102,143.2326,27.59,27.59,27.59,Clear,clear sky,80,0,4.63
74,Upernavik,GL,2021-03-15 14:51:20,72.7868,-56.1549,-5.66,-5.66,-5.66,Clouds,overcast clouds,95,87,11.25
75,Kloulklubed,PW,2021-03-15 14:51:21,7.0419,134.2556,78.8,78.8,78.8,Clouds,broken clouds,89,75,5.75
76,Pangody,RU,2021-03-15 14:51:21,65.85,74.4859,16.61,16.61,16.61,Snow,light snow,95,100,6.73
77,Sfantu Gheorghe,RO,2021-03-15 14:51:21,45.8667,25.7833,47.86,46.99,48.99,Clouds,overcast clouds,76,100,1.99
78,Corinto,GR,2021-03-15 14:51:22,37.9407,22.9573,55.0,55.0,55.0,Clouds,scattered clouds,50,45,18.01
79,Severo-Kurilsk,RU,2021-03-15 14:51:22,50.6789,156.125,36.09,36.09,36.09,Rain,light rain,98,100,20.31
80,Northam,GB,2021-03-15 14:51:23,51.0333,-4.2167,49.33,48.0,51.01,Clouds,broken clouds,92,52,5.99
81,Sumbuya,SL,2021-03-15 14:51:23,7.6467,-11.9611,96.64,96.64,96.64,Clouds,few clouds,39,23,3.4
82,Kaka,TM,2021-03-15 14:51:23,37.3482,59.6143,43.34,43.34,43.34,Clouds,few clouds,55,19,5.5
83,Boa Vista,BR,2021-03-15 14:51:23,2.8197,-60.6733,80.6,80.6,80.6,Rain,light rain,74,75,13.8
84,Alamogordo,US,2021-03-15 14:51:24,32.8995,-105.9603,46.78,41.0,50.0,Clear,clear sky,37,1,4.61
85,Tonj,SS,2021-03-15 14:51:24,7.2737,28.6822,92.35,92.35,92.35,Clouds,overcast clouds,34,98,10.11
86,Lazaro Cardenas,MX,2021-03-15 14:51:24,17.9583,-102.2,77.74,77.74,77.74,Clouds,overcast clouds,71,88,5.64
87,Ostrovnoy,RU,2021-03-15 14:51:25,68.0531,39.5131,24.96,24.96,24.96,Clouds,overcast clouds,95,100,0.81
88,Luderitz,NA,2021-03-15 14:51:25,-26.6481,15.1594,72.34,72.34,72.34,Clear,clear sky,62,0,30.78
89,Nova Olimpia,BR,2021-03-15 14:51:26,-14.7972,-57.2881,82.11,82.11,82.11,Clouds,overcast clouds,84,88,5.79
90,Hilo,US,2021-03-15 14:46:57,19.7297,-155.09,63.66,62.01,64.99,Clear,clear sky,82,1,6.91
91,Saldanha,ZA,2021-03-15 14:51:26,-33.0117,17.9442,65.39,65.39,65.39,Clear,clear sky,76,0,24.65
92,Ushuaia,AR,2021-03-15 14:48:34,-54.8,-68.3,46.4,46.4,46.4,Rain,light rain,81,75,36.82
93,Lensk,RU,2021-03-15 14:51:22,60.7253,114.9278,15.39,15.39,15.39,Clouds,overcast clouds,87,100,14.65
94,Coahuayana,MX,2021-03-15 14:51:27,18.7333,-103.6833,69.8,69.8,69.8,Clear,clear sky,56,1,0.63
95,Faanui,PF,2021-03-15 14:51:27,-16.4833,-151.75,82.26,82.26,82.26,Clear,clear sky,77,1,13.18
96,Lucapa,AO,2021-03-15 14:51:28,-8.4192,20.7447,79.52,79.52,79.52,Clouds,overcast clouds,64,91,3.11
97,Thompson,CA,2021-03-15 14:51:28,55.7435,-97.8558,26.6,26.6,26.6,Clouds,broken clouds,59,75,10.36
98,Arraial Do Cabo,BR,2021-03-15 14:51:28,-22.9661,-42.0278,88.32,86.0,91.4,Clouds,scattered clouds,66,40,10.36
99,Port Alfred,ZA,2021-03-15 14:47:29,-33.5906,26.891,69.01,69.01,69.01,Rain,light rain,89,99,7.0
100,Sitka,US,2021-03-15 14:51:29,57.0531,-135.33,35.6,35.6,35.6,Snow,snow,75,90,25.32
101,Lavrentiya,RU,2021-03-15 14:51:29,65.5833,-171.0,16.27,16.27,16.27,Snow,light snow,96,100,3.15
102,Bukama,CD,2021-03-15 14:51:29,-9.2,25.85,84.4,84.4,84.4,Clouds,broken clouds,71,63,0.54
103,Tecoanapa,MX,2021-03-15 14:51:30,16.5167,-98.75,80.87,80.87,80.87,Clear,clear sky,59,0,1.45
104,Pimentel,PE,2021-03-15 14:51:30,-6.8367,-79.9342,76.3,75.2,77.0,Clouds,broken clouds,78,75,6.91
105,Saint-Augustin,CA,2021-03-15 14:51:30,51.226,-58.6502,4.71,4.71,4.71,Clouds,scattered clouds,84,41,13.62
106,Bluff,NZ,2021-03-15 14:51:31,-46.6,168.3333,50.0,50.0,50.0,Rain,light rain,92,87,5.99
107,Nioro,GM,2021-03-15 14:51:31,13.35,-15.75,103.03,103.03,103.03,Clear,clear sky,7,0,6.96
108,Tuktoyaktuk,CA,2021-03-15 14:51:31,69.4541,-133.0374,-9.4,-9.4,-9.4,Snow,snow,77,90,18.41
109,Airai,TL,2021-03-15 14:51:32,-8.9266,125.4092,60.91,60.91,60.91,Clouds,broken clouds,96,61,0.87
110,Kapaa,US,2021-03-15 14:51:32,22.0752,-159.319,68.22,66.99,69.8,Rain,light rain,94,40,5.75
111,Morehead,US,2021-03-15 14:51:32,37.2711,-87.1764,45.9,45.0,46.4,Rain,moderate rain,76,90,11.5
112,Labuhan,ID,2021-03-15 14:51:33,-6.8844,112.2051,79.68,79.68,79.68,Clouds,scattered clouds,80,29,2.66
113,Norfolk,US,2021-03-15 14:50:23,42.1668,-71.2495,18.39,16.0,19.99,Clear,clear sky,32,1,10.36
114,Gizo,SB,2021-03-15 14:51:33,-8.103,156.8419,81.86,81.86,81.86,Clouds,overcast clouds,70,98,7.94
115,Dakar,SN,2021-03-15 14:51:33,14.6937,-17.4441,93.2,93.2,93.2,Clouds,broken clouds,26,69,11.5
116,Tiksi,RU,2021-03-15 14:51:34,71.6872,128.8694,-19.3,-19.3,-19.3,Clouds,overcast clouds,91,98,12.21
117,Yulara,AU,2021-03-15 14:51:34,-25.2406,130.9889,66.2,66.2,66.2,Clear,clear sky,26,0,6.91
118,Villamartin,ES,2021-03-15 14:51:34,36.8598,-5.6449,73.6,73.4,73.99,Clear,clear sky,35,0,9.22
119,Ariquemes,BR,2021-03-15 14:51:35,-9.9133,-63.0408,73.31,73.31,73.31,Clouds,overcast clouds,98,100,2.64
120,Mar Del Plata,AR,2021-03-15 14:46:37,-38.0023,-57.5575,71.76,69.8,73.99,Clear,clear sky,83,0,8.05
121,Douglas,US,2021-03-15 14:51:35,41.3,-96.167,38.19,37.0,39.99,Mist,mist,100,90,9.22
122,Havelock,US,2021-03-15 14:51:35,34.8791,-76.9013,49.91,48.99,51.01,Clouds,overcast clouds,39,94,5.99
123,Kemi,FI,2021-03-15 14:51:36,65.8596,24.8228,35.6,35.6,35.6,Clear,clear sky,69,0,5.75
124,Gondanglegi,ID,2021-03-15 14:51:36,-7.7479,112.0132,75.15,75.15,75.15,Clouds,overcast clouds,88,100,5.99
125,Lagoa,PT,2021-03-15 14:51:36,39.05,-27.9833,60.19,60.19,60.19,Clear,clear sky,86,0,8.7
126,Latehar,IN,2021-03-15 14:51:37,23.75,84.5,72.32,72.32,72.32,Clear,clear sky,20,0,2.39
127,Babu,CN,2021-03-15 14:51:37,24.4167,111.5167,71.2,71.2,71.2,Clouds,scattered clouds,84,50,3.09
128,Qaqortoq,GL,2021-03-15 14:51:38,60.7167,-46.0333,41.0,41.0,41.0,Clouds,broken clouds,33,75,25.32
129,Mahajanga,MG,2021-03-15 14:51:38,-15.7167,46.3167,87.8,87.8,87.8,Clouds,few clouds,70,20,8.05
130,New Norfolk,AU,2021-03-15 14:51:38,-42.7826,147.0587,47.77,46.0,51.01,Clear,clear sky,66,3,1.48
131,Podosinovets,RU,2021-03-15 14:51:39,60.2776,47.0659,33.73,33.73,33.73,Snow,snow,96,100,10.13
132,Abu Samrah,SY,2021-03-15 14:51:39,35.3029,37.1841,60.67,60.67,60.67,Clouds,scattered clouds,53,48,16.22
133,Cintalapa,MX,2021-03-15 14:51:39,16.6951,-93.7272,77.94,77.94,77.94,Clouds,scattered clouds,65,31,3.42
134,Yeppoon,AU,2021-03-15 14:51:40,-23.1333,150.7333,73.4,73.4,73.4,Clouds,overcast clouds,94,90,5.75
135,Kajaani,FI,2021-03-15 14:51:40,64.2273,27.7285,33.8,33.8,33.8,Rain,light rain,86,75,3.44
136,Hargeysa,SO,2021-03-15 14:51:40,9.56,44.065,72.9,72.9,72.9,Clear,clear sky,66,2,18.21
137,Clyde River,CA,2021-03-15 14:51:40,70.4692,-68.5914,-7.6,-7.6,-7.6,Snow,snow,84,40,26.46
138,Alofi,NU,2021-03-15 14:51:41,-19.0595,-169.9187,71.6,71.6,71.6,Clouds,scattered clouds,100,40,1.14
139,Alice Springs,AU,2021-03-15 14:51:41,-23.7,133.8833,59.0,59.0,59.0,Clouds,scattered clouds,72,40,16.67
140,Salem,IN,2021-03-15 14:47:25,11.65,78.1667,80.74,80.74,80.74,Clear,clear sky,39,10,8.68
141,Saint George,US,2021-03-15 14:51:42,37.1041,-113.5841,42.8,42.8,42.8,Clear,clear sky,65,1,6.78
142,Veraval,IN,2021-03-15 14:51:42,20.9,70.3667,78.78,78.78,78.78,Clear,clear sky,64,0,12.26
143,Dingle,PH,2021-03-15 14:51:42,10.9995,122.6711,76.17,76.17,76.17,Clouds,scattered clouds,92,45,1.32
144,Butaritari,KI,2021-03-15 14:51:43,3.0707,172.7902,80.58,80.58,80.58,Rain,moderate rain,79,100,11.68
145,Souillac,MU,2021-03-15 14:51:43,-20.5167,57.5167,78.8,78.8,78.8,Clouds,broken clouds,89,75,10.36
146,Quelimane,MZ,2021-03-15 14:51:43,-17.8786,36.8883,86.0,86.0,86.0,Clouds,scattered clouds,66,40,4.61
147,Eydhafushi,MV,2021-03-15 14:51:44,5.1033,73.0708,83.17,83.17,83.17,Clouds,scattered clouds,75,34,14.7
148,Pringsewu,ID,2021-03-15 14:51:44,-5.3582,104.9744,74.66,74.66,74.66,Clouds,scattered clouds,96,42,2.71
149,Carmen,MX,2021-03-15 14:51:44,18.6333,-91.8333,77.0,77.0,77.0,Clear,clear sky,73,1,21.85
150,Nordhausen,DE,2021-03-15 14:49:05,51.5167,10.8,40.87,37.0,46.0,Clouds,broken clouds,98,63,3.0
151,Cockburn Town,TC,2021-03-15 14:51:45,21.4612,-71.1419,74.88,74.88,74.88,Clouds,overcast clouds,63,100,9.84
152,Joshimath,IN,2021-03-15 14:51:45,30.5667,79.5667,52.77,52.77,52.77,Clouds,overcast clouds,54,100,3.69
153,Esperance,AU,2021-03-15 14:51:46,-33.8667,121.9,60.8,60.8,60.8,Clear,clear sky,77,0,10.36
154,Kualakapuas,ID,2021-03-15 14:51:46,-3.0091,114.3876,78.8,78.8,78.8,Clouds,scattered clouds,89,36,3.44
155,Wicklow,IE,2021-03-15 14:51:46,53.0,-6.4167,53.56,53.01,54.0,Clouds,broken clouds,87,75,8.05
156,Shache,CN,2021-03-15 14:51:47,38.4167,77.2406,58.17,58.17,58.17,Clear,clear sky,19,4,5.88
157,Erdenet,MN,2021-03-15 14:51:47,49.0333,104.0833,18.28,18.28,18.28,Clouds,overcast clouds,51,100,3.78
158,Qaanaaq,GL,2021-03-15 14:51:47,77.484,-69.3632,-7.64,-7.64,-7.64,Clear,clear sky,63,0,6.87
159,Vernon,CA,2021-03-15 14:48:51,50.2581,-119.2691,36.23,34.0,37.4,Clouds,scattered clouds,56,47,3.44
160,Santa Cruz,BO,2021-03-15 14:51:48,-17.8,-63.1667,77.68,77.0,78.8,Clouds,broken clouds,83,75,5.75
161,Taoudenni,ML,2021-03-15 14:51:48,22.6783,-3.9836,89.96,89.96,89.96,Clear,clear sky,12,0,11.48
162,San Cristobal,VE,2021-03-15 14:47:53,7.7669,-72.225,73.4,73.4,73.4,Drizzle,drizzle,100,75,2.3
163,Nelson Bay,AU,2021-03-15 14:51:49,-32.7167,152.15,57.43,55.4,59.0,Clear,clear sky,100,0,8.86
164,Nilopolis,BR,2021-03-15 14:51:45,-22.8075,-43.4139,88.3,86.0,91.4,Clouds,few clouds,51,20,3.44
165,San Quintin,MX,2021-03-15 14:51:49,30.4833,-115.95,53.89,53.89,53.89,Clouds,broken clouds,79,80,13.85
166,Fortuna,US,2021-03-15 14:51:49,40.5982,-124.1573,40.89,39.99,42.01,Clear,clear sky,77,0,16.44
167,Wanganui,NZ,2021-03-15 14:51:50,-39.9333,175.05,59.0,59.0,59.0,Rain,moderate rain,96,87,1.99
168,Port-Gentil,GA,2021-03-15 14:51:50,-0.7193,8.7815,81.16,81.16,81.16,Rain,moderate rain,74,100,7.78
169,Sulmona,IT,2021-03-15 14:51:50,42.0479,13.9291,50.97,46.0,55.4,Clouds,broken clouds,38,71,10.36
170,Longyearbyen,SJ,2021-03-15 14:51:51,78.2186,15.6401,-4.0,-4.0,-4.0,Snow,light snow,77,75,5.75
171,Vestmannaeyjar,IS,2021-03-15 14:51:51,63.4427,-20.2734,41.0,41.0,41.0,Drizzle,drizzle,93,90,34.52
172,Tasiilaq,GL,2021-03-15 14:51:51,65.6145,-37.6368,28.4,28.4,28.4,Snow,heavy snow,100,90,54.09
173,Tabas,IR,2021-03-15 14:51:52,33.5959,56.9244,64.33,64.33,64.33,Clouds,overcast clouds,23,94,4.16
174,Vanimo,PG,2021-03-15 14:51:52,-2.6741,141.3028,78.35,78.35,78.35,Clouds,overcast clouds,87,100,4.0
175,Nouakchott,MR,2021-03-15 14:47:56,18.0858,-15.9785,95.0,95.0,95.0,Clear,clear sky,10,0,5.75
176,Morondava,MG,2021-03-15 14:51:52,-20.2833,44.2833,83.53,83.53,83.53,Clear,clear sky,73,3,8.88
177,Kapiri Mposhi,ZM,2021-03-15 14:51:53,-13.9652,28.6809,71.13,71.13,71.13,Rain,moderate rain,90,95,5.59
178,Xining,CN,2021-03-15 14:51:53,36.6167,101.7667,49.12,49.12,49.12,Clouds,few clouds,20,13,1.36
179,Isangel,VU,2021-03-15 14:51:53,-19.55,169.2667,75.45,75.45,75.45,Clear,clear sky,85,3,5.66
180,Ohara,JP,2021-03-15 14:51:54,35.25,140.3833,48.81,42.8,53.6,Clouds,few clouds,87,20,2.3
181,Lufilufi,WS,2021-03-15 14:51:54,-13.8745,-171.5986,73.4,73.4,73.4,Rain,light rain,100,20,4.61
182,Deputatskiy,RU,2021-03-15 14:51:54,69.3,139.9,-5.1,-5.1,-5.1,Clouds,overcast clouds,94,100,2.55
183,Portland,US,2021-03-15 14:51:23,45.5234,-122.6762,31.48,28.99,34.0,Clouds,few clouds,80,20,1.83
184,Tazovskiy,RU,2021-03-15 14:51:55,67.4667,78.7,-4.68,-4.68,-4.68,Clouds,overcast clouds,97,100,9.35
185,Saskylakh,RU,2021-03-15 14:51:55,71.9167,114.0833,-23.76,-23.76,-23.76,Clouds,overcast clouds,95,100,3.22
186,Vilyuysk,RU,2021-03-15 14:51:56,63.7553,121.6247,-1.26,-1.26,-1.26,Clouds,overcast clouds,97,95,5.77
187,Tura,IN,2021-03-15 14:51:56,25.5198,90.2201,72.45,72.45,72.45,Clear,clear sky,30,0,3.09
188,Nemuro,JP,2021-03-15 14:51:56,43.3236,145.575,33.08,33.08,33.08,Clouds,broken clouds,85,73,18.72
189,Thinadhoo,MV,2021-03-15 14:51:57,0.5333,72.9333,82.72,82.72,82.72,Clouds,overcast clouds,71,99,5.61
190,Agadez,NE,2021-03-15 14:51:57,19.75,10.25,91.51,91.51,91.51,Clear,clear sky,10,0,11.45
191,Hamilton,US,2021-03-15 14:51:28,39.1834,-84.5333,33.48,33.01,35.01,Rain,light rain,47,90,16.11
192,Dalvik,IS,2021-03-15 14:51:57,65.9702,-18.5286,26.6,26.6,26.6,Clear,clear sky,80,0,6.91
193,Bambous Virieux,MU,2021-03-15 14:51:58,-20.3428,57.7575,79.84,78.8,81.0,Clouds,broken clouds,89,75,10.36
194,Vermilion,US,2021-03-15 14:51:58,40.1667,-87.7506,32.29,32.0,33.01,Clouds,overcast clouds,74,90,11.5
195,Biak,ID,2021-03-15 14:51:58,-0.9131,122.8766,78.15,78.15,78.15,Clouds,scattered clouds,85,33,2.21
196,Puerto Madryn,AR,2021-03-15 14:48:14,-42.7692,-65.0385,80.71,80.71,80.71,Clouds,broken clouds,39,76,17.16
197,Parakou,BJ,2021-03-15 14:51:59,9.3372,2.6303,101.34,101.34,101.34,Clouds,scattered clouds,13,40,4.54
198,Warmbad,NA,2021-03-15 14:51:59,-28.45,18.7333,84.34,84.34,84.34,Clear,clear sky,27,0,7.49
199,Itatskiy,RU,2021-03-15 14:52:00,56.07,89.0369,13.51,13.51,13.51,Clouds,overcast clouds,87,100,10.04
200,Maumere,ID,2021-03-15 14:52:00,-8.6199,122.2111,80.08,80.08,80.08,Clouds,broken clouds,81,79,2.1
201,Teya,RU,2021-03-15 14:52:00,60.3778,92.6267,12.6,12.6,12.6,Clouds,overcast clouds,92,99,8.12
202,Lethem,GY,2021-03-15 14:52:01,3.3803,-59.7968,86.29,86.29,86.29,Rain,heavy intensity rain,58,99,11.23
203,Yar-Sale,RU,2021-03-15 14:52:01,66.8333,70.8333,15.69,15.69,15.69,Clouds,overcast clouds,96,100,1.97
204,Porto Novo,BJ,2021-03-15 14:52:01,6.4965,2.6036,87.8,87.8,87.8,Clouds,few clouds,74,20,12.66
205,Victoria,HK,2021-03-15 14:52:02,22.2855,114.1577,70.05,61.0,73.0,Clouds,broken clouds,84,62,10.4
206,Cidreira,BR,2021-03-15 14:52:02,-30.1811,-50.2056,75.65,75.65,75.65,Clouds,scattered clouds,75,34,8.66
207,Lata,PT,2021-03-15 14:52:02,40.1629,-8.3327,73.99,73.99,73.99,Clear,clear sky,46,7,6.51
208,Wilson,US,2021-03-15 14:52:03,36.1501,-86.2833,62.76,62.01,64.4,Clouds,overcast clouds,52,90,11.5
209,Helena,US,2021-03-15 14:52:03,46.5927,-112.0361,30.0,26.01,34.0,Clear,clear sky,80,1,2.08
210,Dmitriyevka,RU,2021-03-15 14:52:04,54.75,55.3333,17.29,17.01,17.6,Snow,snow,57,90,20.13
211,Acarau,BR,2021-03-15 14:52:04,-2.8856,-40.12,83.43,83.43,83.43,Clouds,scattered clouds,71,43,10.31
