City_ID,City,Country,Date,Lat,Lng,Temp,Min Temp,Max Temp,Current Description,Current Details,Humidity,Cloudiness,Wind Speed
85,Eureka,US,2021-03-11 10:22:45,40.8021,-124.1637,36.0,36.0,36.0,Clouds,few clouds,95,13,5.21
86,Sao Filipe,CV,2021-03-11 10:22:46,14.8961,-24.4956,69.57,69.57,69.57,Clouds,overcast clouds,72,100,12.53
87,Gweta,BW,2021-03-11 10:22:46,-20.1833,25.2333,92.7,92.7,92.7,Clear,clear sky,24,1,1.88
88,Bayan,CN,2021-03-11 10:22:46,46.0833,127.4,29.07,29.07,29.07,Clouds,overcast clouds,96,99,4.29
89,Kilindoni,TZ,2021-03-11 10:22:47,-7.9139,39.6668,83.3,83.3,83.3,Clouds,scattered clouds,68,47,10.47
90,Siguiri,GN,2021-03-11 10:22:47,11.6667,-9.5,92.05,92.05,92.05,Clear,clear sky,12,0,2.33
91,Saint-Georges,GD,2021-03-11 10:22:48,12.0564,-61.7485,77.0,77.0,77.0,Clouds,few clouds,78,20,11.5
92,Mayya,RU,2021-03-11 10:22:48,61.7333,130.2811,1.4,1.4,1.4,Clear,clear sky,71,0,4.47
93,Mahebourg,MU,2021-03-11 10:22:48,-20.4081,57.7,86.0,86.0,86.0,Clouds,scattered clouds,54,40,12.66
94,Provideniya,RU,2021-03-11 10:22:49,64.3833,-173.3,-9.27,-9.27,-9.27,Clear,clear sky,74,8,3.53
95,Khatanga,RU,2021-03-11 10:22:49,71.9667,102.5,-13.23,-13.23,-13.23,Snow,light snow,93,100,21.97
96,Gerede,TR,2021-03-11 10:22:50,40.8008,32.1969,32.07,32.07,32.07,Snow,light snow,99,100,4.32
97,Saint-Leu,RE,2021-03-11 10:22:50,-21.15,55.2833,79.95,70.0,86.0,Clear,clear sky,54,0,23.02
98,San Quintin,MX,2021-03-11 10:22:50,30.4833,-115.95,53.51,53.51,53.51,Clear,clear sky,71,2,8.7
99,Beberibe,BR,2021-03-11 10:22:51,-4.1797,-38.1306,79.59,78.8,80.01,Clouds,scattered clouds,89,40,9.22
100,Miri,MY,2021-03-11 10:22:51,4.4148,114.0089,81.27,80.6,82.0,Clouds,scattered clouds,89,40,6.91
101,Nizhniy Tsasuchey,RU,2021-03-11 10:22:52,50.5167,115.1333,25.36,25.36,25.36,Clear,clear sky,85,0,3.47
102,Phan Thiet,VN,2021-03-11 10:22:52,10.9333,108.1,82.85,82.85,82.85,Clear,clear sky,65,0,23.35
103,Ucluelet,CA,2021-03-11 10:22:52,48.9329,-125.5528,30.13,28.0,32.0,Clear,clear sky,96,0,4.79
104,Dikson,RU,2021-03-11 10:22:53,73.5069,80.5464,-8.7,-8.7,-8.7,Clouds,overcast clouds,93,100,22.55
105,Suntar,RU,2021-03-11 10:22:53,62.1444,117.6319,11.95,11.95,11.95,Clouds,overcast clouds,89,100,4.54
106,Mailsi,PK,2021-03-11 10:22:53,29.8003,72.1758,97.92,97.92,97.92,Clear,clear sky,8,0,11.56
107,Carnarvon,AU,2021-03-11 10:22:54,-24.8667,113.6333,82.4,82.4,82.4,Clear,clear sky,74,0,13.8
108,Shelopugino,RU,2021-03-11 10:22:54,51.6514,117.5599,23.4,23.4,23.4,Clear,clear sky,87,0,2.01
109,Busselton,AU,2021-03-11 10:22:54,-33.65,115.3333,71.01,71.01,71.01,Clouds,overcast clouds,91,100,1.99
110,Coquimbo,CL,2021-03-11 10:22:55,-29.9533,-71.3436,60.8,60.8,60.8,Clouds,overcast clouds,88,90,2.3
111,Georgetown,MY,2021-03-11 10:20:49,5.4112,100.3354,88.23,87.01,89.6,Clouds,few clouds,58,20,2.3
112,Alice Springs,AU,2021-03-11 10:22:55,-23.7,133.8833,84.11,80.6,87.01,Clouds,overcast clouds,61,98,6.91
113,Port Alfred,ZA,2021-03-11 10:22:56,-33.5906,26.891,69.01,69.01,69.01,Rain,light rain,94,100,3.0
114,Ancud,CL,2021-03-11 10:22:56,-41.8697,-73.8203,48.76,46.0,53.01,Clouds,few clouds,100,20,5.75
115,Victoria,HK,2021-03-11 10:19:53,22.2855,114.1577,70.99,64.0,73.0,Clear,clear sky,78,9,1.01
116,Hithadhoo,MV,2021-03-11 10:22:56,-0.6,73.0833,81.63,81.63,81.63,Clouds,few clouds,69,24,9.26
117,Hamilton,US,2021-03-11 10:18:59,39.1834,-84.5333,62.46,62.01,63.0,Clouds,overcast clouds,48,90,13.8
118,New Norfolk,AU,2021-03-11 10:22:57,-42.7826,147.0587,60.17,57.99,62.6,Clouds,overcast clouds,88,93,12.66
119,Millington,US,2021-03-11 10:22:57,35.3415,-89.8973,64.33,63.0,66.0,Clouds,overcast clouds,72,90,12.66
120,Naryan-Mar,RU,2021-03-11 10:22:58,67.6713,53.087,14.65,14.65,14.65,Clouds,overcast clouds,89,100,15.99
121,Kampot,KH,2021-03-11 10:22:58,10.6167,104.1833,85.24,84.2,86.0,Clouds,few clouds,62,20,9.22
122,Sauce,UY,2021-03-11 10:22:58,-34.6469,-56.0628,61.79,60.8,62.6,Clear,clear sky,94,0,8.05
123,Faanui,PF,2021-03-11 10:22:59,-16.4833,-151.75,81.79,81.79,81.79,Rain,light rain,77,0,12.37
124,The Pas,CA,2021-03-11 10:22:59,53.8251,-101.2541,1.4,1.4,1.4,Clear,clear sky,71,1,8.05
125,Alofi,NU,2021-03-11 10:20:11,-19.0595,-169.9187,68.0,68.0,68.0,Clouds,overcast clouds,100,90,1.14
126,Rocha,UY,2021-03-11 10:22:59,-34.4833,-54.3333,58.32,58.32,58.32,Clouds,few clouds,92,19,4.32
127,Henties Bay,NA,2021-03-11 10:23:00,-22.116,14.2845,73.04,73.04,73.04,Clear,clear sky,64,0,9.13
128,Noyabrsk,RU,2021-03-11 10:23:00,63.1994,75.4507,-13.95,-13.95,-13.95,Clouds,broken clouds,90,68,9.55
129,Cairns,AU,2021-03-11 10:23:00,-16.9167,145.7667,79.79,79.0,80.6,Clouds,few clouds,74,12,8.05
130,Katsuura,JP,2021-03-11 10:23:01,35.1333,140.3,54.19,53.01,55.4,Clouds,scattered clouds,67,40,11.5
131,Tinskoy,RU,2021-03-11 10:23:01,56.1525,96.9161,37.09,37.09,37.09,Clouds,overcast clouds,86,100,7.94
132,Lebu,CL,2021-03-11 10:23:01,-37.6167,-73.65,53.44,53.44,53.44,Clear,clear sky,87,0,6.91
133,Pacifica,US,2021-03-11 10:23:02,37.6138,-122.4869,41.29,39.99,42.01,Clouds,scattered clouds,87,40,5.75
134,Tezu,IN,2021-03-11 10:23:02,27.9167,96.1667,84.22,84.22,84.22,Clouds,overcast clouds,28,87,3.74
135,Makubetsu,JP,2021-03-11 10:23:02,45.3714,141.8211,33.8,33.8,33.8,Clear,clear sky,69,0,6.91
136,Challapata,BO,2021-03-11 10:23:03,-18.9,-66.7667,44.38,44.38,44.38,Clouds,broken clouds,73,54,1.28
137,Castro,BR,2021-03-11 10:23:03,-24.7911,-50.0119,58.03,58.03,58.03,Clear,clear sky,95,1,2.42
138,Fussen,DE,2021-03-11 10:23:04,47.8739,12.1695,45.97,44.01,48.0,Clouds,overcast clouds,31,100,6.96
139,Xuanhua,CN,2021-03-11 10:23:04,40.6103,115.0447,54.81,54.81,54.81,Clouds,few clouds,59,21,10.94
140,Byron Bay,AU,2021-03-11 10:23:01,-28.65,153.6167,68.59,68.0,69.8,Clouds,overcast clouds,94,90,1.14
141,Yerbogachen,RU,2021-03-11 10:23:04,61.2767,108.0108,20.95,20.95,20.95,Snow,light snow,94,100,9.04
142,Dingle,PH,2021-03-11 10:23:05,10.9995,122.6711,74.57,74.57,74.57,Rain,light rain,95,100,11.18
143,Kavieng,PG,2021-03-11 10:23:05,-2.5744,150.7967,83.01,83.01,83.01,Clouds,broken clouds,64,80,5.28
144,Vila Velha,BR,2021-03-11 10:18:07,-20.3297,-40.2925,75.34,72.0,81.0,Clear,clear sky,94,0,2.3
145,Tura,IN,2021-03-11 10:23:06,25.5198,90.2201,87.37,87.37,87.37,Clouds,few clouds,24,22,5.35
146,Port Moresby,PG,2021-03-11 10:23:06,-9.4431,147.1797,80.6,80.6,80.6,Rain,moderate rain,89,75,3.44
147,Ranong,TH,2021-03-11 10:23:06,9.9658,98.6348,93.2,93.2,93.2,Clouds,few clouds,46,20,9.22
148,Isangel,VU,2021-03-11 10:23:07,-19.55,169.2667,75.2,75.2,75.2,Clouds,few clouds,88,20,5.75
149,Grindavik,IS,2021-03-11 10:23:07,63.8424,-22.4338,26.6,26.6,26.6,Clouds,broken clouds,74,75,33.38
150,Katangli,RU,2021-03-11 10:23:07,51.7102,143.2326,20.5,20.5,20.5,Clouds,overcast clouds,92,99,11.36
151,Calama,CL,2021-03-11 10:23:08,-22.4667,-68.9333,46.4,46.4,46.4,Clear,clear sky,76,0,10.36
152,Mathathane,BW,2021-03-11 10:23:08,-22.2687,28.7495,94.32,94.32,94.32,Clear,clear sky,26,2,2.37
153,Huron,US,2021-03-11 10:23:08,41.1501,-82.5499,61.38,61.0,62.01,Clouds,overcast clouds,54,100,10.0
154,Itaituba,BR,2021-03-11 10:23:09,-4.2761,-55.9836,71.82,71.82,71.82,Clouds,overcast clouds,99,100,1.32
155,Lompoc,US,2021-03-11 10:23:09,34.6391,-120.4579,38.46,37.4,39.2,Clear,clear sky,100,1,3.44
156,Khorixas,NA,2021-03-11 10:23:09,-20.3667,14.9667,92.62,92.62,92.62,Clouds,scattered clouds,14,27,3.71
157,Ponta Do Sol,PT,2021-03-11 10:23:10,32.6667,-17.1,58.24,51.01,62.01,Clouds,scattered clouds,67,40,11.5
158,East London,ZA,2021-03-11 10:23:10,-33.0153,27.9116,66.2,66.2,66.2,Rain,light rain,94,75,10.36
159,Ilulissat,GL,2021-03-11 10:23:10,69.2167,-51.1,15.8,15.8,15.8,Clouds,overcast clouds,73,90,5.75
160,Longyearbyen,SJ,2021-03-11 10:23:11,78.2186,15.6401,23.0,23.0,23.0,Snow,light snow,86,75,23.02
161,Dunedin,NZ,2021-03-11 10:20:38,-45.8742,170.5036,55.99,55.99,55.99,Clouds,broken clouds,79,59,3.0
162,Ereymentau,KZ,2021-03-11 10:23:11,51.6199,73.1033,23.74,23.74,23.74,Clouds,overcast clouds,79,100,24.47
163,Buzmeyin,TM,2021-03-11 10:23:11,38.0507,58.2056,68.0,68.0,68.0,Clouds,few clouds,26,20,16.11
164,Azare,NG,2021-03-11 10:23:12,11.6765,10.1948,96.62,96.62,96.62,Clouds,broken clouds,8,82,4.18
165,The Valley,AI,2021-03-11 10:23:12,18.217,-63.0578,73.87,71.6,75.99,Clouds,broken clouds,88,75,1.14
166,Taltal,CL,2021-03-11 10:23:12,-25.4,-70.4833,63.61,63.61,63.61,Clouds,few clouds,87,16,1.72
167,Constitucion,CL,2021-03-11 10:23:13,-35.3333,-72.4167,56.89,56.89,56.89,Clouds,scattered clouds,90,44,7.14
168,Fairbanks,US,2021-03-11 10:23:13,64.8378,-147.7164,13.51,8.6,17.6,Snow,light snow,92,20,6.91
169,Praia Da Vitoria,PT,2021-03-11 10:23:13,38.7333,-27.0667,54.63,53.6,55.99,Drizzle,light intensity drizzle,100,90,13.47
170,Nemuro,JP,2021-03-11 10:23:14,43.3236,145.575,33.8,33.8,33.8,Clouds,few clouds,47,20,2.3
171,Aksarka,RU,2021-03-11 10:23:14,66.5606,67.7975,-14.93,-14.93,-14.93,Clouds,scattered clouds,93,39,12.88
172,Codrington,AU,2021-03-11 10:23:14,-38.2667,141.9667,58.53,58.53,58.53,Clouds,scattered clouds,93,41,8.28
173,Nikolsk,RU,2021-03-11 10:23:15,53.7189,46.0712,7.48,7.48,7.48,Clouds,broken clouds,91,83,14.03
174,Balabac,PH,2021-03-11 10:23:15,7.9868,117.0645,81.81,81.81,81.81,Clouds,overcast clouds,77,100,15.43
175,Rumia,PL,2021-03-11 10:23:15,54.5709,18.388,32.9,32.0,33.8,Snow,light snow,51,20,20.71
176,Saskylakh,RU,2021-03-11 10:23:16,71.9167,114.0833,-12.3,-12.3,-12.3,Clouds,overcast clouds,88,100,18.84
177,Kamenka,RU,2021-03-11 10:23:16,51.3223,42.7678,4.28,4.28,4.28,Clear,clear sky,82,5,4.79
178,Pacific Grove,US,2021-03-11 10:23:16,36.6177,-121.9166,43.27,42.01,44.6,Clouds,broken clouds,76,75,8.05
179,Tumpat,MY,2021-03-11 10:23:17,6.1978,102.171,84.09,84.0,84.2,Clouds,scattered clouds,74,40,11.5
180,Kieta,PG,2021-03-11 10:23:17,-6.2167,155.6333,80.78,80.78,80.78,Clouds,overcast clouds,82,98,3.8
181,Gornopravdinsk,RU,2021-03-11 10:23:17,60.05,69.9,-0.11,-0.11,-0.11,Clouds,overcast clouds,94,100,10.96
182,Pisco,PE,2021-03-11 10:23:18,-13.7,-76.2167,69.89,69.8,70.0,Clouds,broken clouds,83,56,2.3
183,Baykit,RU,2021-03-11 10:23:18,61.67,96.37,26.08,26.08,26.08,Snow,light snow,96,100,2.66
184,La Asuncion,VE,2021-03-11 10:23:18,11.0333,-63.8628,73.8,73.8,73.8,Clouds,broken clouds,87,62,7.99
185,Iringa,TZ,2021-03-11 10:23:19,-7.7667,35.7,78.8,78.8,78.8,Clouds,few clouds,53,20,5.75
186,Vila Praia De Ancora,PT,2021-03-11 10:23:19,41.811,-8.8526,55.47,53.6,57.99,Clouds,overcast clouds,94,90,5.75
187,Kapaa,US,2021-03-11 10:23:19,22.0752,-159.319,70.0,68.0,71.6,Rain,light rain,100,75,8.05
188,Ribeira Grande,PT,2021-03-11 10:23:20,38.5167,-28.7,59.0,59.0,59.0,Clouds,broken clouds,77,75,17.27
189,Beloha,MG,2021-03-11 10:23:20,-25.1667,45.05,93.74,93.74,93.74,Clouds,few clouds,38,20,1.01
190,Kolyvan,RU,2021-03-11 10:23:21,55.3053,82.7391,26.8,26.6,27.0,Clouds,few clouds,59,20,17.9
191,Xichang,CN,2021-03-11 10:23:21,27.8964,102.2634,70.27,70.27,70.27,Clouds,few clouds,40,19,6.93
192,Arman,RU,2021-03-11 10:23:22,59.7,150.1667,-0.92,-0.92,-0.92,Clouds,overcast clouds,95,97,1.79
193,Chuy,UY,2021-03-11 10:23:22,-33.6971,-53.4616,60.69,60.69,60.69,Clear,clear sky,90,2,4.18
194,Chapais,CA,2021-03-11 10:23:22,49.7834,-74.8492,35.6,35.6,35.6,Mist,mist,100,90,4.61
195,Gabas,PH,2021-03-11 10:23:22,10.7297,124.7961,76.33,76.33,76.33,Rain,moderate rain,97,100,2.89
196,Rahimatpur,IN,2021-03-11 10:23:23,17.6,74.2,94.26,94.26,94.26,Clear,clear sky,12,0,6.96
197,Cap Malheureux,MU,2021-03-11 10:23:23,-19.9842,57.6142,86.0,86.0,86.0,Clouds,few clouds,54,11,8.99
198,Punta De Piedra,VE,2021-03-11 10:23:24,7.6176,-71.4916,74.77,74.77,74.77,Clouds,broken clouds,73,83,2.44
199,Amnat Charoen,TH,2021-03-11 10:23:24,15.9167,104.75,93.0,93.0,93.0,Clear,clear sky,40,0,8.68
200,Manga,BF,2021-03-11 10:23:24,11.6636,-1.0731,94.44,94.44,94.44,Clouds,broken clouds,11,75,9.73
201,San Luis,AR,2021-03-11 10:21:22,-33.295,-66.3356,66.45,66.45,66.45,Clouds,overcast clouds,45,100,16.75
202,Qaanaaq,GL,2021-03-11 10:23:25,77.484,-69.3632,3.74,3.74,3.74,Clear,clear sky,60,0,4.07
203,Balclutha,NZ,2021-03-11 10:23:25,-46.2339,169.75,45.82,45.82,45.82,Clear,clear sky,98,10,1.79
204,Carrefour,HT,2021-03-11 10:23:26,18.5411,-72.3992,71.6,71.6,71.6,Clear,clear sky,73,10,5.75
205,Prokopyevsk,RU,2021-03-11 10:23:26,53.9059,86.719,24.75,24.75,24.75,Clouds,overcast clouds,85,100,12.44
206,Vao,NC,2021-03-11 10:23:26,-22.6667,167.4833,77.2,77.2,77.2,Clouds,few clouds,73,15,18.34
207,Tangermunde,DE,2021-03-11 10:23:26,52.5446,11.9765,48.56,48.0,48.99,Clouds,overcast clouds,78,100,4.0
208,Koupela,BF,2021-03-11 10:23:27,12.1794,-0.3517,89.37,89.37,89.37,Clouds,broken clouds,11,69,9.78
209,Ulaanbaatar,MN,2021-03-11 10:20:04,47.9077,106.8832,46.4,46.4,46.4,Clear,clear sky,25,0,8.95
210,Khabarovsk,RU,2021-03-11 10:19:08,48.4808,135.0928,33.8,33.8,33.8,Clear,clear sky,51,0,17.9
211,Colares,PT,2021-03-11 10:19:21,38.7992,-9.4469,59.59,59.0,61.0,Clouds,scattered clouds,77,40,3.44
